"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"223247_at"	"8.59e-02"	"2.46e-02"	"2.41931"	"-4.3048922"	"0.4223814"	"MED10"	"mediator complex subunit 10"
"242055_at"	"8.61e-02"	"2.47e-02"	"-2.417946"	"-4.3075716"	"-0.7006777"	"PSMG4"	"proteasome assembly chaperone 4"
"236845_at"	"8.61e-02"	"2.47e-02"	"-2.417843"	"-4.307773"	"-0.7620781"	"TRIM62"	"tripartite motif containing 62"
"237519_at"	"8.61e-02"	"2.47e-02"	"-2.417773"	"-4.3079101"	"-1.3253342"	""	""
"240636_at"	"8.62e-02"	"2.47e-02"	"-2.417312"	"-4.3088165"	"-0.4415121"	""	""
"226942_at"	"8.62e-02"	"2.47e-02"	"2.417243"	"-4.3089527"	"0.410361"	"PHF20L1"	"PHD finger protein 20-like 1"
"227774_s_at"	"8.63e-02"	"2.47e-02"	"-2.416458"	"-4.3104939"	"-1.1962986"	"IMPAD1"	"inositol monophosphatase domain containing 1"
"224691_at"	"8.64e-02"	"2.48e-02"	"2.415959"	"-4.3114727"	"0.3613706"	"UHMK1"	"U2AF homology motif (UHM) kinase 1"
"224795_x_at"	"8.64e-02"	"2.48e-02"	"2.415951"	"-4.3114888"	"1.4532655"	"IGK///IGKC"	"immunoglobulin kappa locus///immunoglobulin kappa constant"
"232892_at"	"8.64e-02"	"2.48e-02"	"-2.415791"	"-4.3118038"	"-0.58307"	"MIR1-1HG"	"MIR1-1 host gene"
"225908_at"	"8.64e-02"	"2.48e-02"	"2.415747"	"-4.31189"	"0.4090528"	"IAH1"	"isoamyl acetate-hydrolyzing esterase 1 homolog"
"230773_at"	"8.64e-02"	"2.48e-02"	"-2.415437"	"-4.3124978"	"-0.9538607"	"ZNF385D"	"zinc finger protein 385D"
"223946_at"	"8.64e-02"	"2.48e-02"	"2.415369"	"-4.3126327"	"0.540071"	"MED23"	"mediator complex subunit 23"
"242276_at"	"8.64e-02"	"2.48e-02"	"-2.415218"	"-4.3129279"	"-0.8562848"	""	""
"232898_at"	"8.65e-02"	"2.48e-02"	"2.414975"	"-4.313406"	"0.5452185"	"DAB2"	"DAB2, clathrin adaptor protein"
"236186_x_at"	"8.65e-02"	"2.48e-02"	"-2.414725"	"-4.3138958"	"-0.7621675"	"IL17RE"	"interleukin 17 receptor E"
"239030_at"	"8.65e-02"	"2.48e-02"	"-2.414508"	"-4.3143209"	"-0.8793075"	""	""
"241478_at"	"8.66e-02"	"2.49e-02"	"-2.414053"	"-4.3152156"	"-0.5912845"	"MICALL2"	"MICAL like 2"
"228087_at"	"8.66e-02"	"2.49e-02"	"2.413928"	"-4.3154602"	"0.4187883"	"CCDC126"	"coiled-coil domain containing 126"
"225217_s_at"	"8.66e-02"	"2.49e-02"	"-2.413822"	"-4.3156679"	"-0.5106677"	"BRPF3"	"bromodomain and PHD finger containing 3"
"241315_at"	"8.66e-02"	"2.49e-02"	"-2.413775"	"-4.3157606"	"-0.7353444"	""	""
"224326_s_at"	"8.66e-02"	"2.49e-02"	"2.41375"	"-4.3158101"	"0.4172593"	"PCGF6"	"polycomb group ring finger 6"
"226922_at"	"8.67e-02"	"2.49e-02"	"-2.413344"	"-4.3166063"	"-0.3348709"	"RANBP2"	"RAN binding protein 2"
"240975_x_at"	"8.67e-02"	"2.49e-02"	"-2.413143"	"-4.3170013"	"-0.7480617"	"RBFOX3"	"RNA binding protein, fox-1 homolog 3"
"228313_at"	"8.67e-02"	"2.49e-02"	"-2.413047"	"-4.3171882"	"-0.8241876"	"GPRC5B"	"G protein-coupled receptor class C group 5 member B"
"236319_at"	"8.67e-02"	"2.49e-02"	"2.413047"	"-4.3171896"	"0.8817018"	""	""
"244675_at"	"8.67e-02"	"2.49e-02"	"-2.412844"	"-4.3175875"	"-1.230294"	"RGS8"	"regulator of G-protein signaling 8"
"225486_at"	"8.68e-02"	"2.50e-02"	"2.412551"	"-4.3181617"	"0.431089"	"ARID2"	"AT-rich interaction domain 2"
"224542_s_at"	"8.68e-02"	"2.50e-02"	"-2.412374"	"-4.3185097"	"-1.01962"	"NFATC2"	"nuclear factor of activated T-cells 2"
"237580_at"	"8.68e-02"	"2.50e-02"	"-2.412351"	"-4.3185534"	"-1.1416798"	""	""
"237051_at"	"8.68e-02"	"2.50e-02"	"-2.412134"	"-4.3189793"	"-1.2605525"	""	""
"226493_at"	"8.68e-02"	"2.50e-02"	"2.411992"	"-4.3192584"	"0.4459286"	"KCTD18"	"potassium channel tetramerization domain containing 18"
"223747_x_at"	"8.68e-02"	"2.50e-02"	"-2.411902"	"-4.3194357"	"-0.8454195"	"WWOX"	"WW domain containing oxidoreductase"
"236454_at"	"8.68e-02"	"2.50e-02"	"-2.411876"	"-4.3194855"	"-0.5429261"	"RNF212"	"ring finger protein 212"
"244013_at"	"8.69e-02"	"2.50e-02"	"-2.41144"	"-4.3203411"	"-1.0015343"	""	""
"230971_x_at"	"8.69e-02"	"2.50e-02"	"-2.411226"	"-4.3207605"	"-0.9492505"	"GLTPD2"	"glycolipid transfer protein domain containing 2"
"231609_at"	"8.69e-02"	"2.50e-02"	"-2.410798"	"-4.3216004"	"-1.1384236"	"C10orf82"	"chromosome 10 open reading frame 82"
"224384_s_at"	"8.69e-02"	"2.50e-02"	"-2.410748"	"-4.321698"	"-0.8654905"	"RNF17"	"ring finger protein 17"
"223523_at"	"8.69e-02"	"2.50e-02"	"-2.410743"	"-4.321709"	"-0.994258"	"TMEM108"	"transmembrane protein 108"
"238266_at"	"8.70e-02"	"2.51e-02"	"-2.410431"	"-4.32232"	"-0.9300867"	""	""
"228713_s_at"	"8.71e-02"	"2.51e-02"	"-2.409745"	"-4.3236656"	"-0.4883081"	"HSD17B14"	"hydroxysteroid 17-beta dehydrogenase 14"
"242265_at"	"8.71e-02"	"2.51e-02"	"2.409707"	"-4.3237388"	"0.8671089"	"BRD8"	"bromodomain containing 8"
"223273_at"	"8.71e-02"	"2.51e-02"	"-2.409696"	"-4.3237604"	"-0.4091371"	"GON7"	"GON7, KEOPS complex subunit homolog"
"229439_s_at"	"8.71e-02"	"2.51e-02"	"-2.409295"	"-4.3245471"	"-1.2152929"	"RBM47"	"RNA binding motif protein 47"
"228808_s_at"	"8.72e-02"	"2.52e-02"	"-2.408792"	"-4.3255335"	"-0.9503327"	"LOXL2"	"lysyl oxidase like 2"
"231526_at"	"8.73e-02"	"2.52e-02"	"-2.408461"	"-4.3261812"	"-0.9812909"	""	""
"244584_at"	"8.73e-02"	"2.52e-02"	"-2.408456"	"-4.3261915"	"-0.9385295"	"KIAA1549L"	"KIAA1549 like"
"238633_at"	"8.73e-02"	"2.52e-02"	"-2.407943"	"-4.3271982"	"-0.4678006"	"EPC1"	"enhancer of polycomb homolog 1"
"234280_at"	"8.74e-02"	"2.52e-02"	"-2.407361"	"-4.3283369"	"-0.9900102"	"REG3A"	"regenerating family member 3 alpha"
"226523_at"	"8.74e-02"	"2.52e-02"	"-2.40727"	"-4.3285169"	"-0.441096"	"TAGLN"	"transgelin"
"234627_at"	"8.74e-02"	"2.52e-02"	"-2.407213"	"-4.3286286"	"-0.6319341"	"FLJ21408"	"uncharacterized LOC400512"
"233167_at"	"8.75e-02"	"2.53e-02"	"-2.40697"	"-4.3291048"	"-0.7849265"	"SELO"	"selenoprotein O"
"238461_at"	"8.75e-02"	"2.53e-02"	"2.406922"	"-4.3291974"	"0.8485684"	"EIF4E3"	"eukaryotic translation initiation factor 4E family member 3"
"243074_at"	"8.76e-02"	"2.53e-02"	"-2.405887"	"-4.3312262"	"-0.5743932"	""	""
"232484_at"	"8.76e-02"	"2.53e-02"	"-2.405874"	"-4.3312508"	"-1.0148664"	""	""
"239784_at"	"8.77e-02"	"2.53e-02"	"-2.405671"	"-4.3316482"	"-0.4022943"	""	""
"232689_at"	"8.77e-02"	"2.53e-02"	"-2.405548"	"-4.3318905"	"-0.7081873"	"LOC284561"	"uncharacterized LOC284561"
"242418_at"	"8.78e-02"	"2.54e-02"	"2.404902"	"-4.3331549"	"0.933739"	"C2orf27A"	"chromosome 2 open reading frame 27A"
"230456_at"	"8.78e-02"	"2.54e-02"	"-2.404679"	"-4.3335917"	"-0.9927625"	""	""
"244778_x_at"	"8.79e-02"	"2.54e-02"	"2.404189"	"-4.3345503"	"1.1869739"	""	""
"223006_s_at"	"8.79e-02"	"2.54e-02"	"-2.404188"	"-4.3345535"	"-0.476234"	"TMEM245"	"transmembrane protein 245"
"237955_at"	"8.79e-02"	"2.54e-02"	"-2.404075"	"-4.3347738"	"-1.0957505"	"C5orf58"	"chromosome 5 open reading frame 58"
"235531_at"	"8.79e-02"	"2.54e-02"	"-2.404065"	"-4.3347942"	"-0.451818"	""	""
"230965_at"	"8.79e-02"	"2.54e-02"	"-2.403737"	"-4.3354354"	"-0.9005612"	"USP2"	"ubiquitin specific peptidase 2"
"239611_at"	"8.79e-02"	"2.54e-02"	"-2.403527"	"-4.3358478"	"-0.6246848"	""	""
"235204_at"	"8.80e-02"	"2.54e-02"	"-2.403419"	"-4.3360575"	"-0.4271977"	"ENTPD7"	"ectonucleoside triphosphate diphosphohydrolase 7"
"240803_at"	"8.80e-02"	"2.55e-02"	"-2.402959"	"-4.3369586"	"-0.4785127"	""	""
"222744_s_at"	"8.81e-02"	"2.55e-02"	"2.402727"	"-4.3374129"	"0.6372234"	"TMLHE"	"trimethyllysine hydroxylase, epsilon"
"227593_at"	"8.81e-02"	"2.55e-02"	"-2.402528"	"-4.3378023"	"-0.354065"	"FLJ37453"	"uncharacterized LOC729614"
"227784_s_at"	"8.81e-02"	"2.55e-02"	"2.402182"	"-4.3384796"	"0.4500297"	"COG1"	"component of oligomeric golgi complex 1"
"244002_at"	"8.82e-02"	"2.55e-02"	"-2.401706"	"-4.3394104"	"-0.4165707"	""	""
"225568_at"	"8.83e-02"	"2.56e-02"	"-2.401394"	"-4.3400217"	"-0.4067027"	"TMEM141"	"transmembrane protein 141"
"224693_at"	"8.83e-02"	"2.56e-02"	"-2.400815"	"-4.3411551"	"-0.4483338"	"FAM210B"	"family with sequence similarity 210 member B"
"231272_at"	"8.84e-02"	"2.56e-02"	"-2.400581"	"-4.3416115"	"-0.5140852"	"MED7"	"mediator complex subunit 7"
"227579_at"	"8.86e-02"	"2.57e-02"	"2.399225"	"-4.3442637"	"0.3432203"	"FER"	"FER tyrosine kinase"
"226400_at"	"8.86e-02"	"2.57e-02"	"2.39918"	"-4.3443531"	"0.821"	"CDC42"	"cell division cycle 42"
"222511_x_at"	"8.87e-02"	"2.57e-02"	"2.3988"	"-4.345095"	"1.1071439"	"FAF1"	"Fas associated factor 1"
"239655_at"	"8.87e-02"	"2.57e-02"	"-2.39871"	"-4.3452715"	"-0.4381976"	""	""
"243766_s_at"	"8.87e-02"	"2.57e-02"	"-2.398581"	"-4.3455242"	"-0.6713996"	"TEAD2"	"TEA domain transcription factor 2"
"228620_at"	"8.87e-02"	"2.57e-02"	"2.398504"	"-4.345674"	"1.1541465"	"LOC101927027"	"uncharacterized LOC101927027"
"237501_at"	"8.87e-02"	"2.57e-02"	"-2.398396"	"-4.3458862"	"-0.5694576"	"LOC101927043"	"uncharacterized LOC101927043"
"228278_at"	"8.88e-02"	"2.57e-02"	"2.398043"	"-4.3465769"	"1.1123693"	"NFIX"	"nuclear factor I X"
"226275_at"	"8.88e-02"	"2.57e-02"	"2.397908"	"-4.3468406"	"0.4112014"	"MXD1"	"MAX dimerization protein 1"
"231168_at"	"8.88e-02"	"2.58e-02"	"-2.39753"	"-4.3475793"	"-0.4964313"	""	""
"242099_at"	"8.89e-02"	"2.58e-02"	"-2.397244"	"-4.3481379"	"-0.4671653"	""	""
"243437_at"	"8.89e-02"	"2.58e-02"	"-2.39712"	"-4.3483813"	"-0.7345378"	"GCC1"	"GRIP and coiled-coil domain containing 1"
"233461_x_at"	"8.89e-02"	"2.58e-02"	"2.396729"	"-4.3491437"	"0.5441133"	"ZNF226"	"zinc finger protein 226"
"241600_at"	"8.90e-02"	"2.58e-02"	"-2.396253"	"-4.3500746"	"-1.0457797"	"WIPF3"	"WAS/WASL interacting protein family member 3"
"244424_at"	"8.90e-02"	"2.58e-02"	"-2.396247"	"-4.3500871"	"-0.4824545"	"LOC439938"	"uncharacterized LOC439938"
"238374_at"	"8.90e-02"	"2.58e-02"	"-2.396235"	"-4.3501104"	"-0.6203247"	"H1FNT"	"H1 histone family member N, testis specific"
"223965_at"	"8.90e-02"	"2.58e-02"	"-2.396012"	"-4.3505457"	"-0.4975979"	"TRNAU1AP"	"tRNA selenocysteine 1 associated protein 1"
"224775_at"	"8.92e-02"	"2.59e-02"	"-2.394979"	"-4.3525639"	"-1.2013668"	"IWS1"	"IWS1, SUPT6H interacting protein"
"234667_at"	"8.92e-02"	"2.59e-02"	"-2.394817"	"-4.3528813"	"-0.6478689"	""	""
"225189_s_at"	"8.93e-02"	"2.59e-02"	"2.394489"	"-4.3535222"	"0.5596577"	"RAPH1"	"Ras association (RalGDS/AF-6) and pleckstrin homology domains 1"
"229729_at"	"8.93e-02"	"2.59e-02"	"-2.394268"	"-4.3539543"	"-0.8786771"	"TMEM8B"	"transmembrane protein 8B"
"222719_s_at"	"8.93e-02"	"2.60e-02"	"2.393956"	"-4.3545621"	"0.8921097"	"PDGFC"	"platelet derived growth factor C"
"225109_at"	"8.93e-02"	"2.60e-02"	"-2.393902"	"-4.3546686"	"-0.7620833"	"OGFOD1"	"2-oxoglutarate and iron dependent oxygenase domain containing 1"
"232690_at"	"8.95e-02"	"2.60e-02"	"-2.393042"	"-4.3563477"	"-0.9309244"	""	""
"222765_x_at"	"8.95e-02"	"2.60e-02"	"2.393022"	"-4.3563864"	"0.5861727"	"ESF1"	"ESF1 nucleolar pre-rRNA processing protein homolog"
"240838_s_at"	"8.96e-02"	"2.61e-02"	"-2.392303"	"-4.3577913"	"-1.1730814"	"DRAIC"	"downregulated RNA in cancer, inhibitor of cell invasion and migration"
"232191_at"	"8.96e-02"	"2.61e-02"	"-2.39223"	"-4.3579337"	"-0.8170773"	"ERVH48-1"	"endogenous retrovirus group 48 member 1"
"242284_at"	"8.96e-02"	"2.61e-02"	"-2.391976"	"-4.3584291"	"-0.5417264"	"LINC00466"	"long intergenic non-protein coding RNA 466"
"230181_at"	"8.98e-02"	"2.61e-02"	"-2.391185"	"-4.3599739"	"-0.9396729"	"PQLC1"	"PQ loop repeat containing 1"
"229791_at"	"8.98e-02"	"2.61e-02"	"-2.390814"	"-4.3606977"	"-0.9616112"	"LPCAT2"	"lysophosphatidylcholine acyltransferase 2"
"227636_at"	"8.98e-02"	"2.61e-02"	"2.390645"	"-4.3610269"	"0.3940805"	"THAP5"	"THAP domain containing 5"
"239059_at"	"8.99e-02"	"2.62e-02"	"-2.390483"	"-4.3613431"	"-0.9984693"	"DNAH1"	"dynein axonemal heavy chain 1"
"240126_x_at"	"8.99e-02"	"2.62e-02"	"2.39029"	"-4.3617207"	"0.5232397"	""	""
"234389_x_at"	"8.99e-02"	"2.62e-02"	"-2.390122"	"-4.3620486"	"-0.7688067"	""	""
"234858_at"	"8.99e-02"	"2.62e-02"	"-2.389844"	"-4.3625912"	"-0.5420662"	""	""
"224897_at"	"8.99e-02"	"2.62e-02"	"2.389811"	"-4.3626548"	"0.3105468"	"WDR26"	"WD repeat domain 26"
"241266_at"	"8.99e-02"	"2.62e-02"	"-2.389803"	"-4.3626701"	"-0.6163523"	""	""
"244645_at"	"9.00e-02"	"2.62e-02"	"-2.389475"	"-4.3633107"	"-0.9469231"	""	""
"233689_at"	"9.01e-02"	"2.62e-02"	"2.388845"	"-4.3645397"	"0.7819446"	""	""
"237637_at"	"9.01e-02"	"2.63e-02"	"-2.388735"	"-4.3647543"	"-0.5041357"	""	""
"243341_at"	"9.01e-02"	"2.63e-02"	"2.388508"	"-4.3651968"	"1.4851565"	""	""
"224369_s_at"	"9.01e-02"	"2.63e-02"	"2.388314"	"-4.3655758"	"0.3177452"	"FBXO38"	"F-box protein 38"
"224650_at"	"9.02e-02"	"2.63e-02"	"-2.388152"	"-4.3658923"	"-0.8853008"	"MAL2"	"mal, T-cell differentiation protein 2 (gene/pseudogene)"
"226824_at"	"9.02e-02"	"2.63e-02"	"-2.387966"	"-4.3662547"	"-0.4334224"	"CPXM2"	"carboxypeptidase X, M14 family member 2"
"228495_at"	"9.02e-02"	"2.63e-02"	"2.387774"	"-4.3666281"	"0.3760732"	"GPATCH11"	"G-patch domain containing 11"
"243399_at"	"9.02e-02"	"2.63e-02"	"-2.387762"	"-4.3666516"	"-0.7923829"	""	""
"233077_at"	"9.02e-02"	"2.63e-02"	"2.38755"	"-4.3670649"	"0.8876742"	"NAV2-AS4"	"NAV2 antisense RNA 4"
"238302_at"	"9.02e-02"	"2.63e-02"	"-2.387305"	"-4.3675426"	"-1.0516323"	""	""
"237993_at"	"9.02e-02"	"2.63e-02"	"-2.387259"	"-4.3676328"	"-0.5122639"	"CHCHD5"	"coiled-coil-helix-coiled-coil-helix domain containing 5"
"228121_at"	"9.02e-02"	"2.63e-02"	"2.387235"	"-4.36768"	"0.5521633"	"TGFB2"	"transforming growth factor beta 2"
"224237_at"	"9.02e-02"	"2.63e-02"	"-2.387206"	"-4.3677361"	"-1.2157686"	""	""
"241937_s_at"	"9.03e-02"	"2.63e-02"	"2.387047"	"-4.3680474"	"1.1046868"	"WDR4"	"WD repeat domain 4"
"239107_at"	"9.03e-02"	"2.64e-02"	"-2.386901"	"-4.3683314"	"-0.3676242"	"LOC145783///ZNF280D"	"uncharacterized LOC145783///zinc finger protein 280D"
"239228_at"	"9.04e-02"	"2.64e-02"	"2.386184"	"-4.3697288"	"0.38596"	""	""
"239967_at"	"9.04e-02"	"2.64e-02"	"-2.386149"	"-4.3697975"	"-0.815392"	""	""
"229772_at"	"9.04e-02"	"2.64e-02"	"2.386118"	"-4.3698579"	"1.0334479"	"DEFB123"	"defensin beta 123"
"230421_at"	"9.04e-02"	"2.64e-02"	"-2.385894"	"-4.3702949"	"-0.3060426"	"ZNF879"	"zinc finger protein 879"
"227619_at"	"9.05e-02"	"2.64e-02"	"-2.38551"	"-4.3710437"	"-0.4645017"	"WRNIP1"	"Werner helicase interacting protein 1"
"242478_at"	"9.05e-02"	"2.64e-02"	"-2.385349"	"-4.3713579"	"-0.5717867"	""	""
"230718_at"	"9.05e-02"	"2.65e-02"	"2.385167"	"-4.3717111"	"0.7088739"	"HSF5"	"heat shock transcription factor 5"
"234687_x_at"	"9.05e-02"	"2.65e-02"	"-2.384913"	"-4.3722061"	"-0.3455671"	"LIMD1"	"LIM domains containing 1"
"227470_at"	"9.05e-02"	"2.65e-02"	"-2.384876"	"-4.3722799"	"-0.3517051"	"ZNF48"	"zinc finger protein 48"
"233774_at"	"9.06e-02"	"2.65e-02"	"-2.384453"	"-4.3731043"	"-0.7662037"	""	""
"234563_at"	"9.06e-02"	"2.65e-02"	"-2.384181"	"-4.3736327"	"-0.6132933"	""	""
"244775_at"	"9.07e-02"	"2.65e-02"	"-2.383972"	"-4.3740402"	"-1.1741599"	""	""
"223723_at"	"9.08e-02"	"2.66e-02"	"-2.382964"	"-4.3760047"	"-1.3244589"	"MELTF"	"melanotransferrin"
"225646_at"	"9.09e-02"	"2.66e-02"	"2.382532"	"-4.3768459"	"0.5362548"	"CTSC"	"cathepsin C"
"234309_at"	"9.09e-02"	"2.66e-02"	"-2.382503"	"-4.3769027"	"-1.1090528"	"TTTY7B///TTTY7"	"testis-specific transcript, Y-linked 7B (non-protein coding)///testis-specific transcript, Y-linked 7 (non-protein coding)"
"232979_at"	"9.09e-02"	"2.66e-02"	"-2.382377"	"-4.3771486"	"-0.7481468"	"MIR10A"	"microRNA 10a"
"232657_at"	"9.10e-02"	"2.66e-02"	"-2.381866"	"-4.3781425"	"-0.5777968"	""	""
"239474_at"	"9.11e-02"	"2.67e-02"	"-2.381522"	"-4.3788133"	"-0.4800478"	""	""
"224165_s_at"	"9.11e-02"	"2.67e-02"	"-2.381175"	"-4.3794897"	"-1.4534999"	"IQCH"	"IQ motif containing H"
"244220_at"	"9.11e-02"	"2.67e-02"	"-2.381116"	"-4.3796031"	"-0.4114783"	""	""
"244805_at"	"9.11e-02"	"2.67e-02"	"-2.380961"	"-4.3799057"	"-0.8357473"	""	""
"238471_at"	"9.11e-02"	"2.67e-02"	"-2.380827"	"-4.3801673"	"-0.7628596"	""	""
"228596_at"	"9.12e-02"	"2.67e-02"	"-2.380275"	"-4.3812417"	"-0.5423015"	"ARHGEF5"	"Rho guanine nucleotide exchange factor 5"
"232547_at"	"9.13e-02"	"2.68e-02"	"-2.379802"	"-4.3821614"	"-1.2106448"	"SRCIN1"	"SRC kinase signaling inhibitor 1"
"234341_x_at"	"9.13e-02"	"2.68e-02"	"2.379789"	"-4.3821882"	"0.5637078"	"LOC91548"	"uncharacterized LOC91548"
"226628_at"	"9.13e-02"	"2.68e-02"	"2.379614"	"-4.382529"	"0.5126938"	"THOC2"	"THO complex 2"
"231019_x_at"	"9.13e-02"	"2.68e-02"	"-2.379478"	"-4.3827933"	"-0.8116268"	"CBARP"	"CACN beta subunit associated regulatory protein"
"224884_at"	"9.13e-02"	"2.68e-02"	"2.379336"	"-4.3830699"	"0.4145591"	"AKAP13"	"A-kinase anchoring protein 13"
"225300_at"	"9.14e-02"	"2.68e-02"	"-2.379152"	"-4.383427"	"-0.4293258"	"KNSTRN"	"kinetochore localized astrin/SPAG5 binding protein"
"234049_at"	"9.14e-02"	"2.68e-02"	"-2.378912"	"-4.3838953"	"-0.5142211"	"FAM86B3P"	"family with sequence similarity 86, member A pseudogene"
"230113_at"	"9.14e-02"	"2.68e-02"	"-2.378832"	"-4.38405"	"-0.7040101"	"MBNL3"	"muscleblind like splicing regulator 3"
"241686_x_at"	"9.14e-02"	"2.68e-02"	"-2.378615"	"-4.3844718"	"-0.6338463"	""	""
"240467_at"	"9.14e-02"	"2.68e-02"	"2.378491"	"-4.3847134"	"0.6947316"	""	""
"227549_x_at"	"9.15e-02"	"2.69e-02"	"2.378119"	"-4.3854385"	"0.6661761"	"ZDHHC24"	"zinc finger DHHC-type containing 24"
"229922_at"	"9.15e-02"	"2.69e-02"	"-2.377914"	"-4.3858365"	"-0.5879337"	"GPRIN1"	"G protein regulated inducer of neurite outgrowth 1"
"225480_at"	"9.17e-02"	"2.69e-02"	"-2.376758"	"-4.3880859"	"-0.3635354"	"C1orf122"	"chromosome 1 open reading frame 122"
"231449_at"	"9.18e-02"	"2.70e-02"	"2.376406"	"-4.3887694"	"0.7131241"	""	""
"229508_at"	"9.18e-02"	"2.70e-02"	"-2.376367"	"-4.3888455"	"-0.7136647"	"U2AF2"	"U2 small nuclear RNA auxiliary factor 2"
"243765_at"	"9.18e-02"	"2.70e-02"	"2.376045"	"-4.389472"	"0.5975608"	""	""
"240325_x_at"	"9.19e-02"	"2.70e-02"	"-2.375409"	"-4.3907084"	"-0.680176"	""	""
"244198_at"	"9.19e-02"	"2.70e-02"	"2.375382"	"-4.3907619"	"1.0053985"	"RANBP17"	"RAN binding protein 17"
"232830_at"	"9.21e-02"	"2.71e-02"	"-2.374654"	"-4.392177"	"-1.0192232"	"RNF32"	"ring finger protein 32"
"240362_at"	"9.21e-02"	"2.71e-02"	"-2.374591"	"-4.3923005"	"-1.0814638"	"MPC1"	"mitochondrial pyruvate carrier 1"
"228349_at"	"9.21e-02"	"2.71e-02"	"-2.374568"	"-4.3923436"	"-0.4516731"	"KIAA1958"	"KIAA1958"
"239155_at"	"9.21e-02"	"2.71e-02"	"2.374413"	"-4.3926464"	"0.7415289"	"CXADR"	"coxsackie virus and adenovirus receptor"
"230248_x_at"	"9.21e-02"	"2.71e-02"	"-2.37433"	"-4.3928073"	"-0.7030516"	""	""
"233126_s_at"	"9.21e-02"	"2.71e-02"	"-2.374216"	"-4.3930282"	"-1.1586271"	"OLAH"	"oleoyl-ACP hydrolase"
"242446_at"	"9.21e-02"	"2.71e-02"	"-2.373972"	"-4.3935031"	"-0.6951127"	"C6orf163"	"chromosome 6 open reading frame 163"
"223190_s_at"	"9.21e-02"	"2.71e-02"	"2.373868"	"-4.3937049"	"0.444224"	"KMT2E"	"lysine methyltransferase 2E"
"200004_at"	"9.21e-02"	"2.71e-02"	"2.373733"	"-4.3939681"	"0.3307729"	"EIF4G2"	"eukaryotic translation initiation factor 4 gamma 2"
"237337_at"	"9.22e-02"	"2.71e-02"	"-2.373526"	"-4.3943701"	"-0.4975881"	""	""
"241479_at"	"9.22e-02"	"2.71e-02"	"-2.373252"	"-4.3949021"	"-1.3560902"	""	""
"225871_at"	"9.22e-02"	"2.71e-02"	"-2.373004"	"-4.3953849"	"-0.5137006"	"STEAP2"	"STEAP2 metalloreductase"
"242706_s_at"	"9.23e-02"	"2.72e-02"	"2.372535"	"-4.396296"	"1.1357345"	"MED23"	"mediator complex subunit 23"
"200020_at"	"9.23e-02"	"2.72e-02"	"2.372455"	"-4.3964515"	"0.3512922"	"TARDBP"	"TAR DNA binding protein"
"230175_s_at"	"9.23e-02"	"2.72e-02"	"-2.372286"	"-4.3967806"	"-0.4581648"	"DCBLD2"	"discoidin, CUB and LCCL domain containing 2"
"226785_at"	"9.24e-02"	"2.72e-02"	"2.371997"	"-4.3973415"	"0.4015536"	"ATP11C"	"ATPase phospholipid transporting 11C"
"226756_at"	"9.24e-02"	"2.72e-02"	"2.371943"	"-4.3974462"	"0.9654446"	"CCDC71L"	"coiled-coil domain containing 71-like"
"223059_s_at"	"9.24e-02"	"2.72e-02"	"-2.371527"	"-4.3982544"	"-0.3815287"	"FAM107B"	"family with sequence similarity 107 member B"
"239406_at"	"9.25e-02"	"2.72e-02"	"2.371282"	"-4.3987305"	"0.9728377"	"ZSCAN9"	"zinc finger and SCAN domain containing 9"
"237079_at"	"9.25e-02"	"2.72e-02"	"-2.371256"	"-4.3987812"	"-0.4637337"	""	""
"225023_at"	"9.25e-02"	"2.73e-02"	"2.371137"	"-4.3990129"	"1.1934256"	"GOPC"	"golgi associated PDZ and coiled-coil motif containing"
"228855_at"	"9.25e-02"	"2.73e-02"	"-2.371035"	"-4.39921"	"-0.6387882"	"NUDT7"	"nudix hydrolase 7"
"225305_at"	"9.25e-02"	"2.73e-02"	"-2.370947"	"-4.3993817"	"-0.7493711"	"SLC25A29"	"solute carrier family 25 member 29"
"243342_at"	"9.25e-02"	"2.73e-02"	"-2.370881"	"-4.3995087"	"-0.7131801"	""	""
"237909_at"	"9.25e-02"	"2.73e-02"	"-2.370666"	"-4.3999272"	"-1.5295583"	"ADAM6"	"ADAM metallopeptidase domain 6 (pseudogene)"
"240055_at"	"9.25e-02"	"2.73e-02"	"2.370581"	"-4.4000917"	"1.1215386"	""	""
"235499_at"	"9.26e-02"	"2.73e-02"	"-2.370273"	"-4.4006896"	"-0.6295057"	"LOC728743"	"zinc finger protein pseudogene"
"244373_at"	"9.26e-02"	"2.73e-02"	"2.370085"	"-4.4010562"	"0.9514429"	""	""
"232790_at"	"9.27e-02"	"2.73e-02"	"-2.369677"	"-4.4018468"	"-1.3050127"	"RNASEH1-AS1"	"RNASEH1 antisense RNA 1"
"231695_at"	"9.27e-02"	"2.73e-02"	"-2.369528"	"-4.4021371"	"-0.5317609"	""	""
"229523_at"	"9.27e-02"	"2.74e-02"	"-2.369375"	"-4.4024341"	"-0.530352"	"TMEM200C"	"transmembrane protein 200C"
"230518_at"	"9.27e-02"	"2.74e-02"	"2.369273"	"-4.4026327"	"0.3143818"	"MPZL2"	"myelin protein zero like 2"
"240775_at"	"9.27e-02"	"2.74e-02"	"-2.369217"	"-4.4027407"	"-1.1675021"	""	""
