"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10415835"	"0.0502967"	"1.30e-02"	"-2.7111937"	"-3.27691"	"-0.168403"	"Defb43"	"defensin beta 43"
"10502438"	"0.0502967"	"1.30e-02"	"-2.7111742"	"-3.27695"	"-0.2302516"	""	""
"10472058"	"0.050297"	"1.30e-02"	"2.7111226"	"-3.27706"	"0.3389308"	"Rif1"	"replication timing regulatory factor 1"
"10554693"	"0.0503392"	"1.30e-02"	"2.7106975"	"-3.27793"	"0.276794"	"Stard5///Stard5"	"StAR-related lipid transfer (START) domain containing 5///StAR-related lipid transfer (START) domain containing 5"
"10441660"	"0.0503811"	"1.30e-02"	"-2.7102745"	"-3.27879"	"-0.2144596"	"T2"	"brachyury 2"
"10360884"	"0.0503928"	"1.30e-02"	"-2.7101213"	"-3.2791"	"-0.2026437"	"Iars2"	"isoleucine-tRNA synthetase 2, mitochondrial"
"10344345"	"0.0503939"	"1.30e-02"	"2.710063"	"-3.27922"	"0.5354688"	""	""
"10455572"	"0.0504022"	"1.30e-02"	"-2.7099397"	"-3.27948"	"-0.276799"	"Arl14epl"	"ADP-ribosylation factor-like 14 effector protein-like"
"10365288"	"0.0504042"	"1.30e-02"	"-2.7098476"	"-3.27966"	"-0.3776523"	"Taf10"	"TATA-box binding protein associated factor 10"
"10538310"	"0.0504042"	"1.30e-02"	"-2.7098242"	"-3.27971"	"-0.1769444"	"Evx1"	"even-skipped homeobox 1"
"10586441"	"0.050409"	"1.30e-02"	"-2.7097334"	"-3.2799"	"-0.2660063"	"Oaz2"	"ornithine decarboxylase antizyme 2"
"10580473"	"0.0504135"	"1.30e-02"	"-2.7096443"	"-3.28008"	"-0.2077339"	"Zfp423"	"zinc finger protein 423"
"10494262"	"0.0504343"	"1.30e-02"	"2.7094076"	"-3.28056"	"0.5559932"	"Ctsk"	"cathepsin K"
"10429776"	"0.0504343"	"1.30e-02"	"-2.7093614"	"-3.28066"	"-0.1838579"	"BC024139///Eppk1"	"cDNA sequence BC024139///epiplakin 1"
"10438708"	"0.0504373"	"1.31e-02"	"-2.7092765"	"-3.28083"	"-0.6597176"	"Masp1"	"mannan-binding lectin serine peptidase 1"
"10528360"	"0.0504373"	"1.31e-02"	"-2.7092125"	"-3.28096"	"-0.2103063"	"Slc26a5"	"solute carrier family 26, member 5"
"10363281"	"0.0504373"	"1.31e-02"	"2.7091883"	"-3.28101"	"0.3259685"	"Ranbp2"	"RAN binding protein 2"
"10491597"	"0.0504417"	"1.31e-02"	"2.7090999"	"-3.28119"	"0.2934175"	"4932438A13Rik"	"RIKEN cDNA 4932438A13 gene"
"10480329"	"0.0504911"	"1.31e-02"	"2.708612"	"-3.28219"	"0.2935941"	"Dnajc1"	"DnaJ heat shock protein family (Hsp40) member C1"
"10361828"	"0.0504938"	"1.31e-02"	"2.7085383"	"-3.28234"	"0.3424479"	"Cited2"	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
"10359428"	"0.050494"	"1.31e-02"	"-2.7084879"	"-3.28245"	"-0.2905191"	"Aph1a"	"aph1 homolog A, gamma secretase subunit"
"10385642"	"0.0504969"	"1.31e-02"	"-2.7084036"	"-3.28262"	"-0.2389159"	"Zfp879"	"zinc finger protein 879"
"10345902"	"0.0504969"	"1.31e-02"	"-2.7083649"	"-3.2827"	"-0.282459"	"8430432A02Rik"	"RIKEN cDNA 8430432A02 gene"
"10491621"	"0.0505604"	"1.31e-02"	"2.7077513"	"-3.28395"	"0.3143738"	"4932438A13Rik"	"RIKEN cDNA 4932438A13 gene"
"10365344"	"0.0505607"	"1.31e-02"	"2.7076998"	"-3.28406"	"0.2444308"	"Tcp11l2"	"t-complex 11 (mouse) like 2"
"10418991"	"0.0505807"	"1.31e-02"	"2.707474"	"-3.28452"	"0.2192112"	"Ccser2"	"coiled-coil serine rich 2"
"10404885"	"0.0505976"	"1.31e-02"	"2.7072752"	"-3.28493"	"0.4262609"	"Gmpr"	"guanosine monophosphate reductase"
"10432852"	"0.0505992"	"1.31e-02"	"-2.7071937"	"-3.28509"	"-0.1886465"	"Krt1"	"keratin 1"
"10601264"	"0.0505992"	"1.31e-02"	"2.7071632"	"-3.28516"	"0.227295"	"Tpt1"	"tumor protein, translationally-controlled 1"
"10528238"	"0.0506031"	"1.31e-02"	"2.7070793"	"-3.28533"	"0.3214497"	"Phtf2"	"putative homeodomain transcription factor 2"
"10421932"	"0.0506104"	"1.31e-02"	"2.7069663"	"-3.28556"	"0.8049753"	"Pcdh9"	"protocadherin 9"
"10353438"	"0.0506114"	"1.31e-02"	"2.7069082"	"-3.28568"	"0.4439313"	"Tram2"	"translocating chain-associating membrane protein 2"
"10557754"	"0.0506123"	"1.31e-02"	"-2.7068516"	"-3.28579"	"-0.2321051"	"Orai3"	"ORAI calcium release-activated calcium modulator 3"
"10555260"	"0.0506424"	"1.31e-02"	"-2.7065363"	"-3.28644"	"-0.3187678"	"Olfr521"	"olfactory receptor 521"
"10352320"	"0.0506473"	"1.31e-02"	"-2.7064434"	"-3.28663"	"-0.2688982"	"Tmem63a"	"transmembrane protein 63a"
"10373944"	"0.0506515"	"1.31e-02"	"-2.706311"	"-3.2869"	"-0.2813162"	"Zmat5"	"zinc finger, matrin type 5"
"10397083"	"0.0506515"	"1.31e-02"	"2.7063089"	"-3.2869"	"0.5003175"	"Rbm25"	"RNA binding motif protein 25"
"10568916"	"0.0506674"	"1.31e-02"	"-2.7061192"	"-3.28729"	"-0.1723044"	"Msx3"	"msh homeobox 3"
"10441669"	"0.0506733"	"1.31e-02"	"-2.7060188"	"-3.2875"	"-0.2016142"	"T"	"brachyury"
"10351463"	"0.0506788"	"1.31e-02"	"2.7059206"	"-3.2877"	"0.3423146"	""	""
"10344087"	"0.0506861"	"1.32e-02"	"2.7058078"	"-3.28793"	"0.3910282"	""	""
"10432122"	"0.0506953"	"1.32e-02"	"-2.705677"	"-3.28819"	"-0.1598462"	"Asb8"	"ankyrin repeat and SOCS box-containing 8"
"10508412"	"0.0507087"	"1.32e-02"	"-2.7055079"	"-3.28854"	"-0.2465923"	"Fndc5"	"fibronectin type III domain containing 5"
"10458293"	"0.0507087"	"1.32e-02"	"2.7054606"	"-3.28864"	"0.2450839"	"Dnajc18"	"DnaJ heat shock protein family (Hsp40) member C18"
"10342910"	"0.050725"	"1.32e-02"	"2.7052683"	"-3.28903"	"0.9598246"	""	""
"10339835"	"0.0507653"	"1.32e-02"	"2.7048625"	"-3.28986"	"0.8004572"	""	""
"10408173"	"0.0507655"	"1.32e-02"	"2.704812"	"-3.28996"	"0.3294276"	""	""
"10580872"	"0.0507829"	"1.32e-02"	"-2.7046095"	"-3.29038"	"-0.224162"	"Zfp319"	"zinc finger protein 319"
"10548857"	"0.0507857"	"1.32e-02"	"-2.7045356"	"-3.29053"	"-0.3500214"	"Hist4h4"	"histone cluster 4, H4"
"10521163"	"0.0508013"	"1.32e-02"	"-2.7043496"	"-3.29091"	"-0.3775438"	"Gm1673"	"predicted gene 1673"
"10517842"	"0.0508029"	"1.32e-02"	"-2.7042867"	"-3.29104"	"-0.2036205"	"Crocc"	"ciliary rootlet coiled-coil, rootletin"
"10390806"	"0.0508081"	"1.32e-02"	"-2.7041919"	"-3.29123"	"-0.2077375"	"Krt26"	"keratin 26"
"10381474"	"0.0508331"	"1.32e-02"	"-2.7039109"	"-3.2918"	"-0.4423221"	"Arl4d"	"ADP-ribosylation factor-like 4D"
"10377673"	"0.0508331"	"1.32e-02"	"2.7038738"	"-3.29188"	"0.3757343"	"Cldn7"	"claudin 7"
"10452643"	"0.0508504"	"1.32e-02"	"2.7036559"	"-3.29233"	"0.2273745"	"Myl12a"	"myosin, light chain 12A, regulatory, non-sarcomeric"
"10528102"	"0.0508504"	"1.32e-02"	"2.7035825"	"-3.29248"	"0.2680855"	"Crot"	"carnitine O-octanoyltransferase"
"10489915"	"0.0508504"	"1.32e-02"	"-2.7035625"	"-3.29252"	"-0.1773338"	"Fam65c"	"family with sequence similarity 65, member C"
"10340751"	"0.0508504"	"1.32e-02"	"2.7035263"	"-3.29259"	"0.5513458"	""	""
"10555156"	"0.0508934"	"1.32e-02"	"-2.7030975"	"-3.29347"	"-0.2422767"	"Gucy2d"	"guanylate cyclase 2d"
"10585778"	"0.0508939"	"1.32e-02"	"-2.7030443"	"-3.29358"	"-0.2787937"	"Sema7a"	"sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A"
"10467001"	"0.0509041"	"1.32e-02"	"-2.7029056"	"-3.29386"	"-0.2669301"	""	""
"10544573"	"0.0509182"	"1.32e-02"	"-2.7027326"	"-3.29421"	"-0.4635373"	"Rarres2"	"retinoic acid receptor responder (tazarotene induced) 2"
"10338947"	"0.050967"	"1.33e-02"	"-2.7022538"	"-3.29519"	"-0.2106512"	""	""
"10505890"	"0.0509941"	"1.33e-02"	"-2.7019661"	"-3.29578"	"-0.2163075"	"Ifna4"	"interferon alpha 4"
"10411119"	"0.0510056"	"1.33e-02"	"2.701816"	"-3.29609"	"0.2002963"	"Papd4"	"PAP associated domain containing 4"
"10415955"	"0.0510338"	"1.33e-02"	"2.7015192"	"-3.29669"	"0.2846687"	""	""
"10344813"	"0.0510401"	"1.33e-02"	"2.7014145"	"-3.29691"	"0.363538"	"Cspp1"	"centrosome and spindle pole associated protein 1"
"10566564"	"0.0511321"	"1.33e-02"	"-2.7005563"	"-3.29866"	"-0.2305553"	"Mrpl17"	"mitochondrial ribosomal protein L17"
"10511368"	"0.0511331"	"1.33e-02"	"2.7004096"	"-3.29896"	"0.3029396"	"Impad1"	"inositol monophosphatase domain containing 1"
"10339238"	"0.0511331"	"1.33e-02"	"2.7003755"	"-3.29903"	"0.6330065"	""	""
"10567516"	"0.0511331"	"1.33e-02"	"-2.7003693"	"-3.29904"	"-0.4015387"	"Dnah3"	"dynein, axonemal, heavy chain 3"
"10472549"	"0.0511331"	"1.33e-02"	"2.7003536"	"-3.29907"	"0.2435144"	"Bbs5"	"Bardet-Biedl syndrome 5 (human)"
"10581518"	"0.0511404"	"1.33e-02"	"-2.700241"	"-3.2993"	"-0.1695132"	"Tmed6"	"transmembrane emp24 protein transport domain containing 6"
"10358617"	"0.0511499"	"1.33e-02"	"-2.700087"	"-3.29962"	"-0.4174216"	"Hmcn1"	"hemicentin 1"
"10532040"	"0.0511499"	"1.33e-02"	"2.7000531"	"-3.29969"	"0.2080771"	"Zfp644"	"zinc finger protein 644"
"10400191"	"0.0511499"	"1.33e-02"	"2.6999899"	"-3.29982"	"0.2999148"	"Strn3"	"striatin, calmodulin binding protein 3"
"10420338"	"0.0511499"	"1.33e-02"	"2.6999341"	"-3.29993"	"0.1951557"	"Pspc1"	"paraspeckle protein 1"
"10430748"	"0.0511499"	"1.33e-02"	"2.6999147"	"-3.29997"	"0.1710463"	"Rangap1"	"RAN GTPase activating protein 1"
"10440388"	"0.0511539"	"1.33e-02"	"2.6998056"	"-3.30019"	"0.4019525"	"Hspa13"	"heat shock protein 70 family, member 13"
"10598989"	"0.0511539"	"1.33e-02"	"-2.6997003"	"-3.30041"	"-0.1460344"	"Ssxa1"	"synovial sarcoma, X member A, breakpoint 1"
"10341073"	"0.0511539"	"1.33e-02"	"2.699654"	"-3.3005"	"0.6451592"	""	""
"10602332"	"0.0511539"	"1.33e-02"	"-2.6996284"	"-3.30055"	"-0.1582621"	"Gm15097///Gm15127///Luzp4///Gm15107///Gm15128///Gm15091///Gm10439///Ott"	"predicted gene 15097///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///predicted gene 15128///predicted gene 15091///predicted gene 10439///ovary testis transcribed"
"10602341"	"0.0511539"	"1.33e-02"	"-2.6996284"	"-3.30055"	"-0.1582621"	"Gm15097///Gm15127///Luzp4///Gm15107///Gm15128///Gm15091///Gm10439///Ott"	"predicted gene 15097///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///predicted gene 15128///predicted gene 15091///predicted gene 10439///ovary testis transcribed"
"10506452"	"0.0511539"	"1.33e-02"	"-2.6995748"	"-3.30066"	"-0.2131447"	"AY512949"	"cDNA sequence AY512949"
"10397633"	"0.0511539"	"1.33e-02"	"2.6995399"	"-3.30073"	"0.5034645"	"Flrt2"	"fibronectin leucine rich transmembrane protein 2"
"10393728"	"0.0511726"	"1.33e-02"	"2.6993062"	"-3.30121"	"0.2295676"	"Slc38a10"	"solute carrier family 38, member 10"
"10390308"	"0.0511726"	"1.33e-02"	"-2.6992486"	"-3.30133"	"-0.1623344"	"Sp2"	"Sp2 transcription factor"
"10341416"	"0.0511726"	"1.33e-02"	"2.6992108"	"-3.30141"	"0.4369797"	""	""
"10452210"	"0.0511726"	"1.33e-02"	"-2.699181"	"-3.30147"	"-0.2171963"	"Pspn///Pspn"	"persephin///persephin"
"10594747"	"0.0511805"	"1.34e-02"	"-2.6990634"	"-3.30171"	"-0.2676487"	"M5C1000I18Rik"	"RIKEN cDNA M5C1000I18 gene"
"10551644"	"0.0511813"	"1.34e-02"	"-2.6989922"	"-3.30185"	"-0.1952516"	"Capn12"	"calpain 12"
"10393047"	"0.0511813"	"1.34e-02"	"-2.6989591"	"-3.30192"	"-0.2681631"	"Galk1"	"galactokinase 1"
"10417408"	"0.051182"	"1.34e-02"	"2.6989049"	"-3.30203"	"0.1910615"	"Gm3696///Gm3558///Gm10408///Gm10413///Gm3500///Gm3383///Gm3002///Gm10406///Gm3317///Gm5796///Gm16440///Gm5795///Gm5458"	"predicted gene 3696///predicted gene 3558///predicted gene 10408///predicted gene 10413///predicted gene 3500///predicted gene 3383///alpha-takusan pseudogene///predicted gene 10406///predicted gene 3317///predicted gene 5796///predicted gene 16440///predicted gene 5795///predicted gene 5458"
"10405853"	"0.0511903"	"1.34e-02"	"2.6987471"	"-3.30235"	"0.2341454"	"Zfp369"	"zinc finger protein 369"
"10390934"	"0.0511903"	"1.34e-02"	"-2.698706"	"-3.30244"	"-0.2369485"	"2300003K06Rik///Gm11595///Gm11563///Gm11564///Gm11596///Krtap4-9///Krtap4-8///Krtap4-1///Krtap4-7///Krtap4-6///Krtap4-2"	"RIKEN cDNA 2300003K06 gene///predicted gene 11595///predicted gene 11563///predicted gene 11564///predicted gene 11596///keratin associated protein 4-9///keratin associated protein 4-8///keratin associated protein 4-1///keratin associated protein 4-7///keratin associated protein 4-6///keratin associated protein 4-2"
"10463138"	"0.0511903"	"1.34e-02"	"-2.6986869"	"-3.30248"	"-0.2069846"	"Dppa2"	"developmental pluripotency associated 2"
"10339916"	"0.0512062"	"1.34e-02"	"2.6984984"	"-3.30286"	"0.5668527"	""	""
"10412667"	"0.0512217"	"1.34e-02"	"-2.6983136"	"-3.30324"	"-0.2436476"	"Ptprg"	"protein tyrosine phosphatase, receptor type, G"
"10495054"	"0.0512265"	"1.34e-02"	"2.698223"	"-3.30342"	"0.4702502"	"Rhoc"	"ras homolog family member C"
"10605651"	"0.0512271"	"1.34e-02"	"-2.6981591"	"-3.30355"	"-0.2710787"	""	""
"10564520"	"0.0512271"	"1.34e-02"	"2.6981214"	"-3.30363"	"0.5132285"	"Snora21"	"small nucleolar RNA, H/ACA box 21"
"10364428"	"0.0512311"	"1.34e-02"	"-2.698038"	"-3.3038"	"-0.220726"	"Olfr57"	"olfactory receptor 57"
"10418927"	"0.0512424"	"1.34e-02"	"2.6978896"	"-3.3041"	"0.2204788"	"Bmpr1a"	"bone morphogenetic protein receptor, type 1A"
"10557992"	"0.0512427"	"1.34e-02"	"2.6978393"	"-3.30421"	"0.2397586"	"Bag3"	"BCL2-associated athanogene 3"
"10574572"	"0.0512706"	"1.34e-02"	"-2.6975461"	"-3.30481"	"-0.3850542"	"Ces2g"	"carboxylesterase 2G"
"10477894"	"0.0512936"	"1.34e-02"	"-2.6972952"	"-3.30532"	"-0.2642804"	"Gm14168"	"predicted gene 14168"
"10589610"	"0.0512962"	"1.34e-02"	"-2.6972242"	"-3.30546"	"-0.2461978"	"Prss42"	"protease, serine 42"
"10478962"	"0.0513059"	"1.34e-02"	"-2.6970908"	"-3.30573"	"-0.1704925"	"Fam210b"	"family with sequence similarity 210, member B"
"10343889"	"0.0513475"	"1.34e-02"	"2.6966782"	"-3.30658"	"0.5252436"	""	""
"10384004"	"0.0513564"	"1.34e-02"	"-2.6965298"	"-3.30688"	"-0.1553949"	"Urgcp"	"upregulator of cell proliferation"
"10342177"	"0.0513564"	"1.34e-02"	"2.6965029"	"-3.30693"	"0.7144066"	""	""
"10341989"	"0.0513659"	"1.34e-02"	"2.6963714"	"-3.3072"	"0.5512271"	""	""
"10572527"	"0.0513754"	"1.34e-02"	"2.6962403"	"-3.30747"	"0.3876567"	"Gm21119///Gm3643///Gm15319///4930467E23Rik///Gm5373"	"predicted gene, 21119///predicted gene 3643///predicted gene 15319///RIKEN cDNA 4930467E23 gene///predicted gene 5373"
"10433887"	"0.0513832"	"1.34e-02"	"2.6961239"	"-3.30771"	"0.1859957"	"Pkp2"	"plakophilin 2"
"10488862"	"0.0513956"	"1.34e-02"	"-2.6959667"	"-3.30803"	"-0.1992637"	"Ggt7"	"gamma-glutamyltransferase 7"
"10447634"	"0.0514216"	"1.35e-02"	"-2.6956686"	"-3.30864"	"-0.2182335"	"Gm9992///Unc93a"	"predicted gene 9992///unc-93 homolog A (C. elegans)"
"10476395"	"0.0514216"	"1.35e-02"	"-2.6955848"	"-3.30881"	"-0.4255133"	"Bmp2"	"bone morphogenetic protein 2"
"10561702"	"0.0514216"	"1.35e-02"	"2.6955483"	"-3.30888"	"0.3099493"	"Kcnk6"	"potassium inwardly-rectifying channel, subfamily K, member 6"
"10542302"	"0.0514216"	"1.35e-02"	"-2.6955452"	"-3.30889"	"-0.241591"	"Crebl2"	"cAMP responsive element binding protein-like 2"
"10516880"	"0.0514301"	"1.35e-02"	"-2.6954231"	"-3.30914"	"-0.2436081"	"Rab42"	"RAB42, member RAS oncogene family"
"10448557"	"0.0514323"	"1.35e-02"	"-2.6953481"	"-3.30929"	"-0.1806016"	"D330041H03Rik"	"RIKEN cDNA D330041H03 gene"
"10490838"	"0.0514323"	"1.35e-02"	"2.6953069"	"-3.30938"	"1.0337002"	"Fabp5"	"fatty acid binding protein 5, epidermal"
"10567657"	"0.0514332"	"1.35e-02"	"-2.6952507"	"-3.30949"	"-0.339121"	"Ndufab1"	"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1"
"10585680"	"0.0514458"	"1.35e-02"	"2.6950922"	"-3.30981"	"0.2189442"	""	""
"10375432"	"0.0514813"	"1.35e-02"	"-2.6947335"	"-3.31055"	"-0.2184416"	"Fndc9"	"fibronectin type III domain containing 9"
"10421817"	"0.0514989"	"1.35e-02"	"2.6945053"	"-3.31101"	"0.2587313"	"Naa16"	"N(alpha)-acetyltransferase 16, NatA auxiliary subunit"
"10487588"	"0.0514989"	"1.35e-02"	"2.6944831"	"-3.31106"	"0.3601196"	"Il1a"	"interleukin 1 alpha"
"10598229"	"0.051507"	"1.35e-02"	"-2.6943566"	"-3.31131"	"-0.1739174"	""	""
"10565759"	"0.051507"	"1.35e-02"	"2.6942345"	"-3.31156"	"0.2859335"	"Uvrag"	"UV radiation resistance associated gene"
"10559894"	"0.051507"	"1.35e-02"	"2.6942257"	"-3.31158"	"0.1508996"	"Vmn2r51///Vmn2r36///Vmn2r34///Vmn2r28///Vmn2r48///Vmn2r35///Vmn2r33///Vmn2r52///Vmn2r43///Vmn2r29///Vmn2r32///Vmn2r42///Vmn2r30///Vmn2r37"	"vomeronasal 2, receptor 51///vomeronasal 2, receptor 36///vomeronasal 2, receptor 34///vomeronasal 2, receptor 28///vomeronasal 2, receptor 48///vomeronasal 2, receptor 35///vomeronasal 2, receptor 33///vomeronasal 2, receptor 52///vomeronasal 2, receptor 43///vomeronasal 2, receptor 29///vomeronasal 2, receptor 32///vomeronasal 2, receptor 42///vomeronasal 2, receptor 30///vomeronasal 2, receptor 37"
"10449999"	"0.051507"	"1.35e-02"	"2.6942192"	"-3.3116"	"0.2914598"	"Zfp101"	"zinc finger protein 101"
"10358191"	"0.0515147"	"1.35e-02"	"2.6941039"	"-3.31183"	"0.277472"	"Camsap2"	"calmodulin regulated spectrin-associated protein family, member 2"
"10351551"	"0.0515278"	"1.35e-02"	"2.6939409"	"-3.31216"	"0.6029208"	"Adamts4"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4"
"10412555"	"0.0515343"	"1.35e-02"	"-2.6937676"	"-3.31252"	"-0.2966755"	"1700084P21Rik"	"RIKEN cDNA 1700084P21 gene"
"10508012"	"0.0515343"	"1.35e-02"	"-2.6937628"	"-3.31253"	"-0.2566779"	"Rspo1"	"R-spondin 1"
"10341017"	"0.0515343"	"1.35e-02"	"2.6937398"	"-3.31257"	"0.3987299"	""	""
"10387274"	"0.0515545"	"1.35e-02"	"-2.6934688"	"-3.31313"	"-0.1527085"	"Gucy2e"	"guanylate cyclase 2e"
"10408529"	"0.0515545"	"1.35e-02"	"-2.6934667"	"-3.31313"	"-0.3346839"	""	""
"10423109"	"0.0515846"	"1.35e-02"	"2.693151"	"-3.31377"	"0.3038648"	"Adamts12"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12"
"10459618"	"0.0515846"	"1.35e-02"	"-2.6931076"	"-3.31386"	"-0.3194917"	""	""
"10462313"	"0.0516054"	"1.35e-02"	"2.6928777"	"-3.31433"	"0.5778797"	"Slc1a1"	"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1"
"10344259"	"0.0516101"	"1.35e-02"	"2.6927884"	"-3.31451"	"0.5572021"	""	""
"10513739"	"0.0516543"	"1.36e-02"	"2.6923546"	"-3.3154"	"0.4424272"	"Tnc"	"tenascin C"
"10398929"	"0.0516994"	"1.36e-02"	"-2.6919143"	"-3.3163"	"-0.2469116"	"Btbd6"	"BTB (POZ) domain containing 6"
"10540579"	"0.051704"	"1.36e-02"	"-2.6918259"	"-3.31648"	"-0.2107317"	"Mtmr14"	"myotubularin related protein 14"
"10377800"	"0.0517185"	"1.36e-02"	"-2.6916513"	"-3.31683"	"-0.2205229"	"Mir497"	"microRNA 497"
"10608302"	"0.051738"	"1.36e-02"	"-2.6913826"	"-3.31738"	"-0.1555583"	"Gm20831///Ssty1"	"predicted gene, 20831///spermiogenesis specific transcript on the Y 1"
"10592719"	"0.051738"	"1.36e-02"	"-2.6913623"	"-3.31742"	"-0.3285958"	"Oaf"	"out at first homolog"
"10456846"	"0.051738"	"1.36e-02"	"-2.6913373"	"-3.31747"	"-0.2199734"	"Loxhd1"	"lipoxygenase homology domains 1"
"10380840"	"0.0517746"	"1.36e-02"	"2.6909701"	"-3.31822"	"0.2181083"	"Cdk12"	"cyclin-dependent kinase 12"
"10344422"	"0.0518064"	"1.36e-02"	"2.6906458"	"-3.31888"	"0.2610552"	""	""
"10598403"	"0.0518913"	"1.36e-02"	"-2.6898601"	"-3.32049"	"-0.3966834"	"Praf2"	"PRA1 domain family 2"
"10380238"	"0.0518941"	"1.36e-02"	"-2.6897591"	"-3.32069"	"-0.1967942"	"Mrps23"	"mitochondrial ribosomal protein S23"
"10368875"	"0.0518941"	"1.36e-02"	"-2.6897399"	"-3.32073"	"-0.2542594"	"Armc2"	"armadillo repeat containing 2"
"10377560"	"0.0519148"	"1.36e-02"	"2.6895123"	"-3.32119"	"0.2792139"	"Sat2"	"spermidine/spermine N1-acetyl transferase 2"
"10495385"	"0.0519192"	"1.36e-02"	"-2.6894255"	"-3.32137"	"-0.1873887"	"Henmt1"	"HEN1 methyltransferase homolog 1 (Arabidopsis)"
"10608608"	"0.0519202"	"1.36e-02"	"-2.6893692"	"-3.32149"	"-0.1585878"	"Gm20917///Gm20877///Gm20865///Gm20854///Gm20852///Gm20822///Gm20815///Gm20809///Gm20806///Gm20747///Gm21943///Gm20738///Ssty2"	"predicted gene, 20917///predicted gene, 20877///predicted gene, 20865///predicted gene, 20854///predicted gene, 20852///predicted gene, 20822///predicted gene, 20815///predicted gene, 20809///predicted gene, 20806///predicted gene, 20747///predicted gene, 21943///predicted gene, 20738///spermiogenesis specific transcript on the Y 2"
"10577361"	"0.0519229"	"1.36e-02"	"2.6892973"	"-3.32163"	"0.4948013"	"Gm21119///Gm3643///Gm15319///Gm7827///4930467E23Rik///Gm5373"	"predicted gene, 21119///predicted gene 3643///predicted gene 15319///predicted gene 7827///RIKEN cDNA 4930467E23 gene///predicted gene 5373"
"10564624"	"0.05194"	"1.36e-02"	"2.689101"	"-3.32203"	"0.6942521"	"St8sia2"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2"
"10440711"	"0.0519633"	"1.37e-02"	"-2.6888506"	"-3.32254"	"-0.2315882"	"Gm10228"	"predicted gene 10228"
"10585377"	"0.0519843"	"1.37e-02"	"-2.6885674"	"-3.32312"	"-0.2724758"	""	""
"10606546"	"0.0519843"	"1.37e-02"	"-2.6885632"	"-3.32313"	"-0.3095904"	"Gm1971"	"predicted gene 1971"
"10508492"	"0.0519843"	"1.37e-02"	"-2.688524"	"-3.32321"	"-0.1748446"	""	""
"10339516"	"0.0519986"	"1.37e-02"	"2.6883525"	"-3.32356"	"0.517381"	""	""
"10457050"	"0.0520181"	"1.37e-02"	"-2.6881352"	"-3.324"	"-0.2168956"	""	""
"10339012"	"0.0520284"	"1.37e-02"	"2.6879979"	"-3.32428"	"0.6233609"	""	""
"10517703"	"0.0520357"	"1.37e-02"	"-2.6878863"	"-3.32451"	"-0.2414185"	""	""
"10568593"	"0.052053"	"1.37e-02"	"2.687689"	"-3.32491"	"0.2412421"	"Mettl10"	"methyltransferase like 10"
"10604245"	"0.0520594"	"1.37e-02"	"-2.6875855"	"-3.32512"	"-0.1716354"	""	""
"10608282"	"0.0520757"	"1.37e-02"	"-2.6873964"	"-3.32551"	"-0.1759165"	"Gm20917///Gm20877///Gm20865///Gm20854///Gm20852///Gm20815///Gm20809///Gm20806///Gm20747///Gm21943///Gm20738///Ssty2"	"predicted gene, 20917///predicted gene, 20877///predicted gene, 20865///predicted gene, 20854///predicted gene, 20852///predicted gene, 20815///predicted gene, 20809///predicted gene, 20806///predicted gene, 20747///predicted gene, 21943///predicted gene, 20738///spermiogenesis specific transcript on the Y 2"
"10449989"	"0.0520778"	"1.37e-02"	"2.6873302"	"-3.32564"	"0.2155911"	"Zfp422"	"zinc finger protein 422"
"10363921"	"0.0520895"	"1.37e-02"	"-2.6871804"	"-3.32595"	"-0.2244789"	"Pcdh15"	"protocadherin 15"
"10501778"	"0.052111"	"1.37e-02"	"2.6869465"	"-3.32642"	"0.2591834"	"Ptbp2"	"polypyrimidine tract binding protein 2"
"10476538"	"0.0521198"	"1.37e-02"	"-2.6868227"	"-3.32668"	"-0.2511163"	"Btbd3"	"BTB (POZ) domain containing 3"
"10343947"	"0.0521844"	"1.37e-02"	"-2.686217"	"-3.32791"	"-0.3452015"	""	""
"10557455"	"0.0521865"	"1.37e-02"	"-2.6861501"	"-3.32805"	"-0.1684404"	""	""
"10562754"	"0.0521922"	"1.37e-02"	"-2.6860002"	"-3.32835"	"-0.231483"	""	""
"10354529"	"0.0521922"	"1.37e-02"	"2.6859908"	"-3.32837"	"0.4666631"	"1700019D03Rik"	"RIKEN cDNA 1700019D03 gene"
"10342534"	"0.0521922"	"1.37e-02"	"2.6859571"	"-3.32844"	"0.31914"	""	""
"10342716"	"0.0521986"	"1.37e-02"	"2.6858538"	"-3.32865"	"0.5365994"	""	""
"10475352"	"0.0521995"	"1.38e-02"	"2.6857978"	"-3.32876"	"0.166843"	"Hypk"	"huntingtin interacting protein K"
