"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"216907_x_at"	"0.348"	"0.06760305"	"1.9503"	"-4.1828"	"0.5684168"	"KIR3DL2///KIR3DL1"	"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1"
"206432_at"	"0.348"	"0.06760619"	"1.950275"	"-4.1828"	"0.6419239"	"HAS2"	"hyaluronan synthase 2"
"217179_x_at"	"0.348"	"0.06763386"	"1.950059"	"-4.1831"	"1.1001397"	"BMS1P20"	"BMS1, ribosome biogenesis factor pseudogene 20"
"217681_at"	"0.348"	"0.06771353"	"1.949435"	"-4.1841"	"0.8991543"	"WNT7B"	"Wnt family member 7B"
"205117_at"	"0.348"	"0.06771436"	"1.949429"	"-4.1841"	"0.5679132"	"FGF1"	"fibroblast growth factor 1"
"201448_at"	"0.348"	"0.06774407"	"-1.949196"	"-4.1845"	"-0.3977806"	"TIA1"	"TIA1 cytotoxic granule-associated RNA binding protein"
"200696_s_at"	"0.348"	"0.06777175"	"1.94898"	"-4.1848"	"0.4262216"	"GSN"	"gelsolin"
"213131_at"	"0.348"	"0.0677722"	"-1.948976"	"-4.1848"	"-0.6338151"	"OLFM1"	"olfactomedin 1"
"212878_s_at"	"0.348"	"0.06778723"	"-1.948859"	"-4.185"	"-0.8084708"	"KLC1"	"kinesin light chain 1"
"222189_at"	"0.348"	"0.06779039"	"1.948834"	"-4.185"	"1.1276134"	"AMBRA1"	"autophagy and beclin 1 regulator 1"
"200648_s_at"	"0.348"	"0.06780421"	"-1.948726"	"-4.1852"	"-1.1632077"	"GLUL"	"glutamate-ammonia ligase"
"202122_s_at"	"0.348"	"0.0678051"	"1.948719"	"-4.1852"	"0.4968777"	"PLIN3"	"perilipin 3"
"219887_at"	"0.348"	"0.06781105"	"1.948673"	"-4.1853"	"1.0233763"	"CCDC87"	"coiled-coil domain containing 87"
"203047_at"	"0.348"	"0.06782982"	"-1.948526"	"-4.1855"	"-1.0048204"	"STK10"	"serine/threonine kinase 10"
"219997_s_at"	"0.348"	"0.06783514"	"1.948484"	"-4.1855"	"0.3894642"	"COPS7B"	"COP9 signalosome subunit 7B"
"202759_s_at"	"0.348"	"0.06784803"	"-1.948384"	"-4.1857"	"-0.4497383"	"PALM2-AKAP2///AKAP2"	"PALM2-AKAP2 readthrough///A-kinase anchoring protein 2"
"211316_x_at"	"0.348"	"0.06785487"	"1.94833"	"-4.1858"	"0.4099267"	"CFLAR"	"CASP8 and FADD like apoptosis regulator"
"216450_x_at"	"0.348"	"0.06786276"	"1.948269"	"-4.1859"	"0.5932258"	"HSP90B1"	"heat shock protein 90 beta family member 1"
"218297_at"	"0.348"	"0.06791813"	"-1.947837"	"-4.1865"	"-0.8514479"	"FAM188A"	"family with sequence similarity 188 member A"
"203425_s_at"	"0.348"	"0.06795791"	"1.947526"	"-4.187"	"0.7809055"	"IGFBP5"	"insulin like growth factor binding protein 5"
"209026_x_at"	"0.348"	"0.0679596"	"-1.947513"	"-4.187"	"-0.7052393"	"TUBB"	"tubulin beta class I"
"221822_at"	"0.348"	"0.06796248"	"1.947491"	"-4.187"	"0.4827948"	"SGF29"	"SAGA complex associated factor 29"
"203982_s_at"	"0.348"	"0.06798898"	"-1.947284"	"-4.1874"	"-0.8019"	"ABCD4"	"ATP binding cassette subfamily D member 4"
"211040_x_at"	"0.348"	"0.06798975"	"1.947278"	"-4.1874"	"0.5103873"	"GTSE1"	"G2 and S-phase expressed 1"
"216754_at"	"0.348"	"0.06804446"	"1.946852"	"-4.188"	"0.6379371"	""	""
"213581_at"	"0.348"	"0.06808339"	"-1.946549"	"-4.1885"	"-0.517443"	"PDCD2"	"programmed cell death 2"
"217817_at"	"0.348"	"0.06809832"	"-1.946433"	"-4.1887"	"-1.1808337"	"ARPC4"	"actin related protein 2/3 complex subunit 4"
"209260_at"	"0.348"	"0.06810941"	"1.946346"	"-4.1888"	"0.6147226"	"SFN"	"stratifin"
"215062_at"	"0.348"	"0.06815585"	"1.945985"	"-4.1893"	"0.6907725"	""	""
"203869_at"	"0.348"	"0.06817019"	"-1.945874"	"-4.1895"	"-0.484001"	"USP46"	"ubiquitin specific peptidase 46"
"201614_s_at"	"0.348"	"0.06818181"	"1.945783"	"-4.1896"	"0.4239965"	"RUVBL1"	"RuvB like AAA ATPase 1"
"208122_x_at"	"0.348"	"0.06818891"	"1.945728"	"-4.1897"	"0.6416866"	"KIR2DS3"	"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3"
"201472_at"	"0.348"	"0.06821984"	"-1.945488"	"-4.1901"	"-0.4032835"	"VBP1"	"VHL binding protein 1"
"207780_at"	"0.348"	"0.06825572"	"1.945209"	"-4.1905"	"0.6600581"	"CYLC2"	"cylicin 2"
"203578_s_at"	"0.348"	"0.06826042"	"1.945172"	"-4.1906"	"0.5479553"	"SLC7A6"	"solute carrier family 7 member 6"
"207556_s_at"	"0.348"	"0.06826801"	"-1.945113"	"-4.1907"	"-0.4459959"	"DGKZ"	"diacylglycerol kinase zeta"
"219917_at"	"0.348"	"0.06827252"	"1.945078"	"-4.1907"	"0.5545329"	"ZCCHC4"	"zinc finger CCHC-type containing 4"
"AFFX-hum_alu_at"	"0.348"	"0.06828502"	"1.944981"	"-4.1909"	"0.5410912"	""	""
"213642_at"	"0.348"	"0.06831002"	"1.944787"	"-4.1912"	"0.6102845"	""	""
"215502_at"	"0.348"	"0.06831231"	"1.944769"	"-4.1912"	"0.7168524"	""	""
"217633_at"	"0.348"	"0.06831892"	"-1.944718"	"-4.1913"	"-1.0179621"	"URB1"	"URB1 ribosome biogenesis 1 homolog (S. cerevisiae)"
"209931_s_at"	"0.348"	"0.06832381"	"-1.94468"	"-4.1913"	"-0.9972513"	"MFSD2B///FKBP1B"	"major facilitator superfamily domain containing 2B///FK506 binding protein 1B"
"206229_x_at"	"0.349"	"0.06837798"	"-1.94426"	"-4.192"	"-1.0114615"	"PAX2"	"paired box 2"
"206337_at"	"0.349"	"0.06839383"	"1.944137"	"-4.1921"	"0.6289927"	"CCR7"	"C-C motif chemokine receptor 7"
"205907_s_at"	"0.349"	"0.06841086"	"1.944005"	"-4.1923"	"0.5985961"	"OMD"	"osteomodulin"
"201884_at"	"0.349"	"0.06846898"	"1.943555"	"-4.193"	"0.6574565"	"CEACAM5"	"carcinoembryonic antigen related cell adhesion molecule 5"
"218466_at"	"0.349"	"0.06851085"	"1.943231"	"-4.1935"	"0.5611108"	"TBC1D17"	"TBC1 domain family member 17"
"207051_at"	"0.349"	"0.06853097"	"-1.943075"	"-4.1938"	"-0.846031"	"SLC17A4"	"solute carrier family 17 member 4"
"212261_at"	"0.349"	"0.06855193"	"1.942913"	"-4.194"	"0.355652"	"GIGYF2"	"GRB10 interacting GYF protein 2"
"203361_s_at"	"0.349"	"0.06857593"	"1.942727"	"-4.1943"	"0.9028814"	"GJA9-MYCBP///MYCBP"	"GJA9-MYCBP readthrough///MYC binding protein"
"206478_at"	"0.349"	"0.06860006"	"1.94254"	"-4.1946"	"0.9503654"	"FAM30A"	"family with sequence similarity 30, member A"
"214211_at"	"0.349"	"0.06861142"	"1.942453"	"-4.1947"	"0.3157719"	"FTH1"	"ferritin heavy chain 1"
"208867_s_at"	"0.349"	"0.06863438"	"-1.942275"	"-4.195"	"-0.6714366"	"CSNK1A1"	"casein kinase 1 alpha 1"
"211053_at"	"0.349"	"0.06865998"	"1.942077"	"-4.1953"	"0.6484436"	"KCNG1"	"potassium voltage-gated channel modifier subfamily G member 1"
"216178_x_at"	"0.349"	"0.06866352"	"1.94205"	"-4.1953"	"1.1724608"	"ITGB1"	"integrin subunit beta 1"
"205517_at"	"0.349"	"0.06868086"	"1.941916"	"-4.1955"	"0.668693"	"GATA4"	"GATA binding protein 4"
"213787_s_at"	"0.349"	"0.06869147"	"-1.941834"	"-4.1956"	"-0.8362458"	"EBP"	"emopamil binding protein (sterol isomerase)"
"222174_at"	"0.349"	"0.06872427"	"1.941581"	"-4.196"	"0.9731799"	""	""
"207216_at"	"0.349"	"0.06873589"	"1.941491"	"-4.1962"	"0.4230356"	"TNFSF8"	"tumor necrosis factor superfamily member 8"
"202465_at"	"0.349"	"0.06877155"	"1.941216"	"-4.1966"	"0.6977343"	"PCOLCE"	"procollagen C-endopeptidase enhancer"
"208637_x_at"	"0.349"	"0.06877278"	"-1.941206"	"-4.1966"	"-0.3450506"	"ACTN1"	"actinin alpha 1"
"40225_at"	"0.349"	"0.06879643"	"1.941024"	"-4.1969"	"0.5162789"	"GAK"	"cyclin G associated kinase"
"200643_at"	"0.349"	"0.06880016"	"-1.940995"	"-4.1969"	"-0.773962"	"HDLBP"	"high density lipoprotein binding protein"
"201478_s_at"	"0.349"	"0.06880047"	"1.940993"	"-4.1969"	"0.4192892"	"MIR664B///SNORA56///DKC1"	"microRNA 664b///small nucleolar RNA, H/ACA box 56///dyskerin pseudouridine synthase 1"
"201170_s_at"	"0.349"	"0.06881408"	"-1.940888"	"-4.1971"	"-0.8878482"	"BHLHE40"	"basic helix-loop-helix family member e40"
"214823_at"	"0.349"	"0.06884781"	"-1.940628"	"-4.1975"	"-0.6021759"	"ZNF204P"	"zinc finger protein 204, pseudogene"
"54037_at"	"0.349"	"0.06884896"	"1.940619"	"-4.1975"	"0.4724178"	"HPS4"	"HPS4, biogenesis of lysosomal organelles complex 3 subunit 2"
"220534_at"	"0.349"	"0.06888201"	"1.940364"	"-4.1979"	"0.4595014"	"LOC101930235///TRIM49D2///TRIM49D1///TRIM48"	"tripartite motif-containing protein 49D1-like///tripartite motif containing 49D2///tripartite motif containing 49D1///tripartite motif containing 48"
"217947_at"	"0.349"	"0.06888769"	"1.940321"	"-4.1979"	"0.4302131"	"CMTM6"	"CKLF like MARVEL transmembrane domain containing 6"
"218618_s_at"	"0.349"	"0.06896299"	"1.939741"	"-4.1988"	"0.464"	"LOC101928615///FNDC3B"	"uncharacterized LOC101928615///fibronectin type III domain containing 3B"
"37996_s_at"	"0.349"	"0.06897142"	"1.939676"	"-4.1989"	"0.4761177"	"DMPK"	"dystrophia myotonica protein kinase"
"57532_at"	"0.349"	"0.06898289"	"1.939588"	"-4.199"	"0.3689466"	"DVL2"	"dishevelled segment polarity protein 2"
"220445_s_at"	"0.349"	"0.06900387"	"1.939426"	"-4.1993"	"0.6741733"	"CSAG2///CSAG3"	"CSAG family member 2///CSAG family member 3"
"207913_at"	"0.349"	"0.06900677"	"1.939404"	"-4.1993"	"0.8721478"	"CYP2F1"	"cytochrome P450 family 2 subfamily F member 1"
"218692_at"	"0.349"	"0.06900864"	"-1.93939"	"-4.1993"	"-0.704082"	"SYBU"	"syntabulin"
"214604_at"	"0.349"	"0.06902525"	"1.939262"	"-4.1995"	"0.8634158"	"HOXD11"	"homeobox D11"
"215398_at"	"0.349"	"0.06906"	"1.938995"	"-4.1999"	"0.6185232"	""	""
"208664_s_at"	"0.349"	"0.06906142"	"-1.938984"	"-4.2"	"-1.1528363"	"TTC3P1///TTC3"	"tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3"
"209177_at"	"0.349"	"0.06907662"	"-1.938867"	"-4.2001"	"-0.3404708"	"NDUFAF3"	"NADH:ubiquinone oxidoreductase complex assembly factor 3"
"215435_at"	"0.349"	"0.06908956"	"1.938768"	"-4.2003"	"0.6248518"	""	""
"213446_s_at"	"0.349"	"0.06909673"	"1.938712"	"-4.2004"	"0.6952695"	"IQGAP1"	"IQ motif containing GTPase activating protein 1"
"212979_s_at"	"0.349"	"0.06910032"	"-1.938685"	"-4.2004"	"-0.6857909"	"LOC100294033///TCAF1"	"protein FAM115A-like///TRPM8 channel associated factor 1"
"222028_at"	"0.349"	"0.06910376"	"1.938658"	"-4.2004"	"0.3438912"	"ZNF45"	"zinc finger protein 45"
"214817_at"	"0.349"	"0.069118"	"-1.938549"	"-4.2006"	"-1.0743791"	"UNC13A"	"unc-13 homolog A"
"217417_at"	"0.349"	"0.06915848"	"1.938238"	"-4.2011"	"0.9131442"	"MYO5A"	"myosin VA"
"207830_s_at"	"0.349"	"0.06916961"	"-1.938153"	"-4.2012"	"-0.8325382"	"PPP1R8"	"protein phosphatase 1 regulatory subunit 8"
"202440_s_at"	"0.349"	"0.06918987"	"1.937997"	"-4.2014"	"0.5245746"	"ST5"	"suppression of tumorigenicity 5"
"221425_s_at"	"0.349"	"0.06919611"	"-1.937949"	"-4.2015"	"-0.8871364"	"ISCA1"	"iron-sulfur cluster assembly 1"
"220813_at"	"0.349"	"0.06920182"	"1.937906"	"-4.2016"	"0.9937499"	"CYSLTR2"	"cysteinyl leukotriene receptor 2"
"213578_at"	"0.349"	"0.06925032"	"1.937534"	"-4.2021"	"0.4336262"	"BMPR1A"	"bone morphogenetic protein receptor type 1A"
"207572_at"	"0.349"	"0.0692618"	"1.937446"	"-4.2023"	"0.8645088"	"EFCAB2"	"EF-hand calcium binding domain 2"
"219093_at"	"0.349"	"0.0692956"	"-1.937187"	"-4.2027"	"-0.7660272"	"PID1"	"phosphotyrosine interaction domain containing 1"
"202166_s_at"	"0.35"	"0.06934153"	"-1.936835"	"-4.2032"	"-0.528267"	"PPP1R2"	"protein phosphatase 1 regulatory inhibitor subunit 2"
"208238_x_at"	"0.35"	"0.0693598"	"1.936695"	"-4.2034"	"0.4876085"	""	""
"216638_s_at"	"0.35"	"0.06937119"	"1.936608"	"-4.2036"	"1.0338636"	"PRLR"	"prolactin receptor"
"216055_at"	"0.35"	"0.0693948"	"1.936427"	"-4.2038"	"0.5121569"	"PDGFB"	"platelet derived growth factor subunit B"
"202835_at"	"0.35"	"0.06940008"	"-1.936387"	"-4.2039"	"-0.8304984"	"TXNL4A"	"thioredoxin like 4A"
"201973_s_at"	"0.35"	"0.0694125"	"-1.936292"	"-4.204"	"-0.3597041"	"CCZ1B///CCZ1"	"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated///CCZ1 homolog, vacuolar protein trafficking and biogenesis associated"
"212254_s_at"	"0.35"	"0.06943878"	"1.93609"	"-4.2043"	"0.3094239"	"DST"	"dystonin"
"216355_at"	"0.35"	"0.06944044"	"1.936078"	"-4.2044"	"0.6435985"	"PCDHB17P"	"protocadherin beta 17 pseudogene"
"218388_at"	"0.35"	"0.06945241"	"1.935986"	"-4.2045"	"0.4913258"	"PGLS"	"6-phosphogluconolactonase"
"216975_x_at"	"0.35"	"0.06951149"	"-1.935535"	"-4.2052"	"-1.2179431"	"NPAS1"	"neuronal PAS domain protein 1"
"215194_at"	"0.35"	"0.069519"	"1.935477"	"-4.2053"	"0.6922108"	"PRKCA"	"protein kinase C alpha"
"209217_s_at"	"0.35"	"0.06954422"	"1.935285"	"-4.2056"	"0.3194663"	"WDR45"	"WD repeat domain 45"
"208839_s_at"	"0.35"	"0.06955155"	"-1.935229"	"-4.2056"	"-0.4931716"	"CAND1"	"cullin associated and neddylation dissociated 1"
"212458_at"	"0.35"	"0.06956006"	"-1.935164"	"-4.2057"	"-0.4576575"	"SPRED2"	"sprouty related EVH1 domain containing 2"
"213074_at"	"0.35"	"0.06956672"	"1.935113"	"-4.2058"	"0.4236803"	"PHIP"	"pleckstrin homology domain interacting protein"
"220136_s_at"	"0.35"	"0.06957642"	"1.935039"	"-4.2059"	"0.5593063"	"CRYBA2"	"crystallin beta A2"
"216615_s_at"	"0.35"	"0.0696478"	"1.934494"	"-4.2067"	"0.4880055"	"HTR3A"	"5-hydroxytryptamine receptor 3A"
"218443_s_at"	"0.35"	"0.06966536"	"1.93436"	"-4.207"	"0.419933"	"DAZAP1"	"DAZ associated protein 1"
"209534_x_at"	"0.35"	"0.06966634"	"1.934352"	"-4.207"	"0.3922933"	"AKAP13"	"A-kinase anchoring protein 13"
"210793_s_at"	"0.35"	"0.06971228"	"1.934002"	"-4.2075"	"0.3549231"	"NUP98"	"nucleoporin 98"
"204166_at"	"0.35"	"0.06977254"	"1.933543"	"-4.2082"	"0.9427858"	"SBNO2"	"strawberry notch homolog 2"
"203091_at"	"0.35"	"0.06985083"	"-1.932947"	"-4.2091"	"-0.6468759"	"FUBP1"	"far upstream element binding protein 1"
"204546_at"	"0.35"	"0.06986675"	"-1.932826"	"-4.2093"	"-0.5031138"	"KIAA0513"	"KIAA0513"
"212477_at"	"0.35"	"0.06986805"	"1.932816"	"-4.2093"	"0.5659291"	"ACAP2"	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
"207870_at"	"0.35"	"0.06987398"	"1.932771"	"-4.2094"	"0.9426343"	"AKAP9"	"A-kinase anchoring protein 9"
"220344_at"	"0.35"	"0.06987443"	"1.932768"	"-4.2094"	"0.6526656"	"C11orf16"	"chromosome 11 open reading frame 16"
"214869_x_at"	"0.35"	"0.06993874"	"1.932279"	"-4.2101"	"0.3011246"	"GAPVD1"	"GTPase activating protein and VPS9 domains 1"
"209370_s_at"	"0.35"	"0.06995627"	"1.932146"	"-4.2103"	"0.8906338"	"SH3BP2"	"SH3 domain binding protein 2"
"212610_at"	"0.35"	"0.06997573"	"1.931998"	"-4.2105"	"0.2683624"	"PTPN11"	"protein tyrosine phosphatase, non-receptor type 11"
"44040_at"	"0.35"	"0.06998597"	"-1.93192"	"-4.2106"	"-0.3556399"	"LOC101927826///FBXO41"	"uncharacterized LOC101927826///F-box protein 41"
"220678_at"	"0.35"	"0.07002012"	"1.931661"	"-4.211"	"0.5612547"	"FLJ20712"	"uncharacterized FLJ20712"
"206167_s_at"	"0.35"	"0.07002175"	"1.931648"	"-4.2111"	"0.4462529"	"ARHGAP6"	"Rho GTPase activating protein 6"
"213191_at"	"0.35"	"0.07002302"	"1.931639"	"-4.2111"	"0.6115998"	"TICAM1"	"toll like receptor adaptor molecule 1"
"210848_at"	"0.351"	"0.07005887"	"1.931366"	"-4.2115"	"0.6858566"	""	""
"207148_x_at"	"0.351"	"0.07006155"	"1.931346"	"-4.2115"	"0.9657203"	"MYOZ2"	"myozenin 2"
"211998_at"	"0.351"	"0.07017084"	"1.930517"	"-4.2128"	"0.541014"	"MIR4738///H3F3B///H3F3A"	"microRNA 4738///H3 histone, family 3B///H3 histone, family 3A"
"214435_x_at"	"0.351"	"0.07018197"	"1.930433"	"-4.2129"	"0.4627712"	"RALA"	"RALA Ras like proto-oncogene A"
"219542_at"	"0.351"	"0.07020631"	"1.930249"	"-4.2132"	"0.3912483"	"NEK11"	"NIMA related kinase 11"
"212275_s_at"	"0.351"	"0.0702092"	"1.930227"	"-4.2132"	"0.4938482"	"SRCAP"	"Snf2-related CREBBP activator protein"
"211256_x_at"	"0.351"	"0.07022766"	"-1.930087"	"-4.2134"	"-0.6724767"	"BTN2A1"	"butyrophilin subfamily 2 member A1"
"206513_at"	"0.351"	"0.07023705"	"1.930016"	"-4.2135"	"1.304565"	"AIM2"	"absent in melanoma 2"
"203766_s_at"	"0.351"	"0.07029719"	"1.929561"	"-4.2142"	"0.8783761"	"LMOD1"	"leiomodin 1"
"208221_s_at"	"0.351"	"0.07032586"	"-1.929344"	"-4.2145"	"-0.8606733"	"SLIT1"	"slit guidance ligand 1"
"221827_at"	"0.351"	"0.07041305"	"1.928685"	"-4.2155"	"0.6209206"	"RBCK1"	"RANBP2-type and C3HC4-type zinc finger containing 1"
"214843_s_at"	"0.351"	"0.07041405"	"1.928677"	"-4.2155"	"0.4784229"	"USP33"	"ubiquitin specific peptidase 33"
"209893_s_at"	"0.351"	"0.0704489"	"1.928414"	"-4.2159"	"1.0215224"	"FUT4"	"fucosyltransferase 4"
"204312_x_at"	"0.351"	"0.07048347"	"-1.928153"	"-4.2163"	"-1.0076222"	"CREB1"	"cAMP responsive element binding protein 1"
"222149_x_at"	"0.351"	"0.07049193"	"-1.928089"	"-4.2164"	"-0.5219162"	"GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8EP///GOLGA8G"	"golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member E, pseudogene///golgin A8 family member G"
"213773_x_at"	"0.351"	"0.07050581"	"1.927985"	"-4.2166"	"0.3416123"	"NSUN5"	"NOP2/Sun RNA methyltransferase family member 5"
"215152_at"	"0.351"	"0.07052946"	"1.927806"	"-4.2169"	"1.6315247"	"MYB"	"MYB proto-oncogene, transcription factor"
"213440_at"	"0.351"	"0.07053545"	"-1.927761"	"-4.2169"	"-0.3383337"	"RAB1A"	"RAB1A, member RAS oncogene family"
"211587_x_at"	"0.351"	"0.07054177"	"1.927713"	"-4.217"	"0.7041986"	"CHRNA3"	"cholinergic receptor nicotinic alpha 3 subunit"
"216165_at"	"0.351"	"0.07054214"	"1.927711"	"-4.217"	"1.1793224"	"GARNL3"	"GTPase activating Rap/RanGAP domain like 3"
"218347_at"	"0.351"	"0.07054526"	"1.927687"	"-4.217"	"0.2842536"	"TYW1"	"tRNA-yW synthesizing protein 1 homolog"
"207914_x_at"	"0.351"	"0.07056049"	"1.927572"	"-4.2172"	"0.5786424"	"EVX1"	"even-skipped homeobox 1"
"216434_at"	"0.351"	"0.07059953"	"1.927278"	"-4.2177"	"0.5774835"	"TTC38"	"tetratricopeptide repeat domain 38"
"204742_s_at"	"0.351"	"0.0706009"	"-1.927268"	"-4.2177"	"-0.6529423"	"PDS5B"	"PDS5 cohesin associated factor B"
"37793_r_at"	"0.351"	"0.07061658"	"1.92715"	"-4.2178"	"0.4589142"	"RAD51D"	"RAD51 paralog D"
"219591_at"	"0.351"	"0.0706344"	"-1.927015"	"-4.218"	"-0.3431697"	"CEND1"	"cell cycle exit and neuronal differentiation 1"
"214930_at"	"0.352"	"0.07066529"	"-1.926783"	"-4.2184"	"-1.0195201"	"SLITRK5"	"SLIT and NTRK like family member 5"
"213350_at"	"0.352"	"0.07076902"	"1.926002"	"-4.2196"	"1.0903666"	"RPS11"	"ribosomal protein S11"
"47571_at"	"0.352"	"0.07076974"	"1.925997"	"-4.2196"	"0.4010732"	"ZNF236"	"zinc finger protein 236"
"209541_at"	"0.352"	"0.07077802"	"-1.925934"	"-4.2197"	"-0.5328589"	"IGF1"	"insulin like growth factor 1"
"202710_at"	"0.352"	"0.07079933"	"-1.925774"	"-4.2199"	"-0.3711291"	"BET1"	"Bet1 golgi vesicular membrane trafficking protein"
"202923_s_at"	"0.352"	"0.07083111"	"1.925535"	"-4.2203"	"0.2967471"	"GCLC"	"glutamate-cysteine ligase catalytic subunit"
"202209_at"	"0.352"	"0.07084693"	"-1.925416"	"-4.2205"	"-0.4593168"	"LSM3"	"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
"208809_s_at"	"0.352"	"0.07085382"	"1.925365"	"-4.2205"	"0.3178345"	"C6orf62"	"chromosome 6 open reading frame 62"
"210427_x_at"	"0.352"	"0.07092203"	"1.924853"	"-4.2213"	"0.4622425"	"ANXA2"	"annexin A2"
"205247_at"	"0.352"	"0.07093184"	"1.924779"	"-4.2214"	"0.481855"	"NOTCH4"	"notch 4"
"221131_at"	"0.352"	"0.07094003"	"1.924717"	"-4.2215"	"0.4276697"	"A4GNT"	"alpha-1,4-N-acetylglucosaminyltransferase"
"202349_at"	"0.352"	"0.0709522"	"-1.924626"	"-4.2217"	"-0.6211796"	"TOR1A"	"torsin family 1 member A"
"213379_at"	"0.352"	"0.07098227"	"-1.924401"	"-4.222"	"-0.5251189"	"COQ2"	"coenzyme Q2, polyprenyltransferase"
"219999_at"	"0.352"	"0.07098965"	"1.924345"	"-4.2221"	"0.4386333"	"MAN2A2"	"mannosidase alpha class 2A member 2"
"212231_at"	"0.352"	"0.07101943"	"-1.924122"	"-4.2224"	"-0.4190523"	"FBXO21"	"F-box protein 21"
"213149_at"	"0.352"	"0.07103685"	"-1.923991"	"-4.2226"	"-0.9118502"	"DLAT"	"dihydrolipoamide S-acetyltransferase"
"211739_x_at"	"0.352"	"0.07104353"	"1.923941"	"-4.2227"	"0.4217658"	"GH1///CSHL1///CSH2///CSH1"	"growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1"
"211923_s_at"	"0.352"	"0.07105872"	"1.923827"	"-4.2229"	"1.1815582"	"ZNF471"	"zinc finger protein 471"
"211263_s_at"	"0.352"	"0.0710614"	"1.923807"	"-4.2229"	"0.8529279"	"PCSK6"	"proprotein convertase subtilisin/kexin type 6"
"219176_at"	"0.352"	"0.07109579"	"-1.92355"	"-4.2233"	"-0.4720244"	"C2orf47"	"chromosome 2 open reading frame 47"
"222083_at"	"0.352"	"0.07112017"	"1.923367"	"-4.2235"	"0.4966269"	"GLYAT"	"glycine-N-acyltransferase"
"217618_x_at"	"0.352"	"0.07112553"	"1.923327"	"-4.2236"	"0.7151999"	"HUS1"	"HUS1 checkpoint clamp component"
"209009_at"	"0.352"	"0.07114082"	"-1.923213"	"-4.2238"	"-0.3704257"	"ESD"	"esterase D"
"222151_s_at"	"0.352"	"0.07114762"	"1.923162"	"-4.2239"	"0.3809121"	"CEP63"	"centrosomal protein 63"
"221326_s_at"	"0.352"	"0.07115616"	"1.923098"	"-4.224"	"0.7423134"	"TUBD1"	"tubulin delta 1"
"207747_s_at"	"0.352"	"0.07116484"	"-1.923033"	"-4.2241"	"-0.9307645"	"DOK4"	"docking protein 4"
"202056_at"	"0.352"	"0.07118805"	"-1.922859"	"-4.2243"	"-0.3728071"	"KPNA1"	"karyopherin subunit alpha 1"
"208281_x_at"	"0.352"	"0.07119453"	"1.922811"	"-4.2244"	"0.6359457"	"DAZ4///DAZ2///DAZ3///DAZ1"	"deleted in azoospermia 4///deleted in azoospermia 2///deleted in azoospermia 3///deleted in azoospermia 1"
"220838_at"	"0.352"	"0.07120198"	"1.922755"	"-4.2245"	"0.3983558"	"EXD3"	"exonuclease 3'-5' domain containing 3"
"202117_at"	"0.352"	"0.07120408"	"1.922739"	"-4.2245"	"0.4720365"	"ARHGAP1"	"Rho GTPase activating protein 1"
"215853_at"	"0.352"	"0.07122083"	"1.922614"	"-4.2247"	"0.6555982"	""	""
"213039_at"	"0.352"	"0.07128605"	"1.922127"	"-4.2254"	"0.3670104"	"ARHGEF18"	"Rho/Rac guanine nucleotide exchange factor 18"
"216269_s_at"	"0.352"	"0.07134199"	"1.921709"	"-4.226"	"0.545467"	"ELN"	"elastin"
"205945_at"	"0.352"	"0.0713456"	"1.921682"	"-4.2261"	"0.4608263"	"IL6R"	"interleukin 6 receptor"
"218255_s_at"	"0.352"	"0.07134584"	"1.92168"	"-4.2261"	"0.4574913"	"FBRS"	"fibrosin"
"220088_at"	"0.352"	"0.0713513"	"1.921639"	"-4.2262"	"0.6696343"	"C5AR1"	"complement component 5a receptor 1"
"43511_s_at"	"0.352"	"0.07137219"	"-1.921483"	"-4.2264"	"-0.2845453"	"ARRB1"	"arrestin beta 1"
"205649_s_at"	"0.352"	"0.07140049"	"1.921272"	"-4.2267"	"1.2177985"	"FGA"	"fibrinogen alpha chain"
"203549_s_at"	"0.352"	"0.07141712"	"1.921148"	"-4.2269"	"0.5010792"	"LPL"	"lipoprotein lipase"
"203061_s_at"	"0.353"	"0.07147983"	"1.920681"	"-4.2276"	"0.6722833"	"MDC1"	"mediator of DNA damage checkpoint 1"
"204159_at"	"0.353"	"0.07151221"	"1.920439"	"-4.228"	"0.5944066"	"CDKN2C"	"cyclin dependent kinase inhibitor 2C"
"202670_at"	"0.353"	"0.07152338"	"-1.920356"	"-4.2281"	"-0.9845442"	"MAP2K1"	"mitogen-activated protein kinase kinase 1"
"214825_at"	"0.353"	"0.07153383"	"-1.920278"	"-4.2282"	"-0.4580977"	"FAM155A"	"family with sequence similarity 155 member A"
