"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10340673"	"7.94e-01"	"2.34e-01"	"1.2805771"	"-5.672756"	"0.1875765"	""	""
"10411974"	"7.94e-01"	"2.34e-01"	"1.2805275"	"-5.672814"	"0.055082"	"Ipo11"	"importin 11"
"10343372"	"7.94e-01"	"2.34e-01"	"1.2804533"	"-5.6729"	"0.1751105"	""	""
"10557374"	"7.94e-01"	"2.34e-01"	"1.2802513"	"-5.673136"	"0.052513"	"D430042O09Rik"	"RIKEN cDNA D430042O09 gene"
"10463430"	"7.94e-01"	"2.34e-01"	"1.2802066"	"-5.673188"	"0.04976125"	"Sema4g"	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G"
"10406254"	"7.94e-01"	"2.34e-01"	"-1.2801478"	"-5.673257"	"-0.09004625"	"Ell2"	"elongation factor RNA polymerase II 2"
"10378637"	"7.94e-01"	"2.34e-01"	"-1.2801269"	"-5.673281"	"-0.1230115"	"Scarf1"	"scavenger receptor class F, member 1"
"10509927"	"7.94e-01"	"2.34e-01"	"-1.2801173"	"-5.673293"	"-0.104893"	"4921514A10Rik"	"RIKEN cDNA 4921514A10 gene"
"10410078"	"7.94e-01"	"2.34e-01"	"-1.2800206"	"-5.673406"	"-0.1111375"	"Slc35d2"	"solute carrier family 35, member D2"
"10353192"	"7.95e-01"	"2.34e-01"	"-1.2798019"	"-5.673661"	"-0.0720685"	"Eya1"	"EYA transcriptional coactivator and phosphatase 1"
"10373583"	"7.95e-01"	"2.34e-01"	"1.2797011"	"-5.673779"	"0.07292375"	"Gdf11"	"growth differentiation factor 11"
"10368243"	"7.95e-01"	"2.34e-01"	"-1.2796193"	"-5.673874"	"-0.0474165"	"Eya4"	"EYA transcriptional coactivator and phosphatase 4"
"10343708"	"7.95e-01"	"2.34e-01"	"1.2795958"	"-5.673901"	"0.17186"	""	""
"10364650"	"7.95e-01"	"2.34e-01"	"-1.279538"	"-5.673969"	"-0.08678725"	"Hmha1"	"histocompatibility (minor) HA-1"
"10341058"	"7.95e-01"	"2.34e-01"	"-1.2793003"	"-5.674246"	"-0.1538805"	""	""
"10598154"	"7.95e-01"	"2.34e-01"	"-1.2791738"	"-5.674394"	"-0.10093425"	"AF067063"	"cDNA sequence AF067063"
"10477637"	"7.95e-01"	"2.34e-01"	"1.2791377"	"-5.674436"	"0.0781825"	"Map1lc3a"	"microtubule-associated protein 1 light chain 3 alpha"
"10444778"	"7.95e-01"	"2.34e-01"	"1.2790427"	"-5.674547"	"0.09003275"	""	""
"10421143"	"7.95e-01"	"2.35e-01"	"-1.278956"	"-5.674648"	"-0.0623985"	"Adam28"	"a disintegrin and metallopeptidase domain 28"
"10474671"	"7.95e-01"	"2.35e-01"	"1.2787989"	"-5.674832"	"0.0656825"	"Spred1"	"sprouty protein with EVH-1 domain 1, related sequence"
"10341377"	"7.95e-01"	"2.35e-01"	"-1.2787664"	"-5.67487"	"-0.31783175"	""	""
"10597833"	"7.95e-01"	"2.35e-01"	"1.2785812"	"-5.675086"	"0.0542995"	"Sec22c"	"SEC22 homolog C, vesicle trafficking protein"
"10342400"	"7.95e-01"	"2.35e-01"	"1.2785627"	"-5.675107"	"0.1605155"	""	""
"10381381"	"7.95e-01"	"2.35e-01"	"1.2784632"	"-5.675223"	"0.0896355"	""	""
"10548118"	"7.95e-01"	"2.35e-01"	"1.278411"	"-5.675284"	"0.0648765"	"Prmt8"	"protein arginine N-methyltransferase 8"
"10504916"	"7.95e-01"	"2.35e-01"	"-1.278341"	"-5.675366"	"-0.13739675"	""	""
"10390913"	"7.95e-01"	"2.35e-01"	"-1.2782911"	"-5.675424"	"-0.14773925"	"Gm11562///Gm11938///Krtap2-4"	"predicted gene 11562///predicted gene 11938///keratin associated protein 2-4"
"10514466"	"7.95e-01"	"2.35e-01"	"-1.2782648"	"-5.675455"	"-0.09755"	"Jun"	"jun proto-oncogene"
"10506643"	"7.95e-01"	"2.35e-01"	"1.2781538"	"-5.675584"	"0.05336"	"Tmem59"	"transmembrane protein 59"
"10390909"	"7.95e-01"	"2.35e-01"	"-1.2781485"	"-5.67559"	"-0.11561"	"Krtap9-3"	"keratin associated protein 9-3"
"10475514"	"7.95e-01"	"2.35e-01"	"-1.2781451"	"-5.675594"	"-0.0775215"	"Spata5l1"	"spermatogenesis associated 5-like 1"
"10512714"	"7.95e-01"	"2.35e-01"	"1.2781164"	"-5.675628"	"0.05872075"	"Shb"	"src homology 2 domain-containing transforming protein B"
"10342878"	"7.95e-01"	"2.35e-01"	"-1.278103"	"-5.675644"	"-0.11784375"	""	""
"10464218"	"7.95e-01"	"2.35e-01"	"1.27765"	"-5.676172"	"0.0503495"	"Fam160b1"	"family with sequence similarity 160, member B1"
"10502355"	"7.95e-01"	"2.35e-01"	"1.2775809"	"-5.676252"	"0.06148425"	"Gm4861"	"predicted gene 4861"
"10551741"	"7.95e-01"	"2.35e-01"	"1.2775604"	"-5.676276"	"0.084727"	"Dpf1///Dpf1"	"D4, zinc and double PHD fingers family 1///D4, zinc and double PHD fingers family 1"
"10347386"	"7.95e-01"	"2.35e-01"	"1.277481"	"-5.676369"	"0.0644525"	"Cnot9"	"CCR4-NOT transcription complex, subunit 9"
"10342839"	"7.95e-01"	"2.35e-01"	"1.2774284"	"-5.67643"	"0.1008875"	""	""
"10434993"	"7.95e-01"	"2.35e-01"	"1.2773876"	"-5.676478"	"0.06993875"	"Pigz"	"phosphatidylinositol glycan anchor biosynthesis, class Z"
"10341725"	"7.95e-01"	"2.35e-01"	"1.2773865"	"-5.676479"	"0.1255955"	""	""
"10380472"	"7.95e-01"	"2.35e-01"	"1.277328"	"-5.676547"	"0.06406325"	""	""
"10398117"	"7.95e-01"	"2.35e-01"	"1.2772742"	"-5.67661"	"0.07836425"	"Bdkrb2"	"bradykinin receptor, beta 2"
"10464603"	"7.95e-01"	"2.35e-01"	"1.2772221"	"-5.676671"	"0.06410675"	"Aip"	"aryl-hydrocarbon receptor-interacting protein"
"10565996"	"7.95e-01"	"2.35e-01"	"1.2771892"	"-5.676709"	"0.082269"	"Inppl1"	"inositol polyphosphate phosphatase-like 1"
"10342795"	"7.95e-01"	"2.35e-01"	"-1.277182"	"-5.676718"	"-0.37192525"	""	""
"10470905"	"7.95e-01"	"2.35e-01"	"-1.2771603"	"-5.676743"	"-0.109917"	"Set"	"SET nuclear oncogene"
"10595614"	"7.95e-01"	"2.35e-01"	"-1.2770199"	"-5.676907"	"-0.10551575"	"Snhg5"	"small nucleolar RNA host gene 5"
"10455050"	"7.95e-01"	"2.35e-01"	"1.2769789"	"-5.676954"	"0.14204175"	"Pcdhb2"	"protocadherin beta 2"
"10374564"	"7.95e-01"	"2.35e-01"	"1.2768495"	"-5.677105"	"0.0743305"	"Cct4"	"chaperonin containing Tcp1, subunit 4 (delta)"
"10576659"	"7.95e-01"	"2.35e-01"	"-1.2767239"	"-5.677252"	"-0.0900015"	""	""
"10595673"	"7.95e-01"	"2.35e-01"	"1.2767199"	"-5.677256"	"0.07079325"	"Morf4l1"	"mortality factor 4 like 1"
"10416230"	"7.95e-01"	"2.35e-01"	"-1.276696"	"-5.677284"	"-0.0925265"	"Tnfrsf10b"	"tumor necrosis factor receptor superfamily, member 10b"
"10366712"	"7.95e-01"	"2.35e-01"	"1.2765821"	"-5.677417"	"0.05732625"	"Ppm1h"	"protein phosphatase 1H (PP2C domain containing)"
"10339990"	"7.95e-01"	"2.35e-01"	"-1.2765633"	"-5.677439"	"-0.10246575"	""	""
"10550833"	"7.95e-01"	"2.35e-01"	"1.276545"	"-5.67746"	"0.084418"	"Zfp180"	"zinc finger protein 180"
"10342774"	"7.95e-01"	"2.35e-01"	"-1.2763584"	"-5.677678"	"-0.13547075"	""	""
"10484555"	"7.95e-01"	"2.36e-01"	"1.2760247"	"-5.678066"	"0.0629145"	"Olfr1037"	"olfactory receptor 1037"
"10562480"	"7.95e-01"	"2.36e-01"	"1.2760226"	"-5.678069"	"0.07508625"	"Nudt19"	"nudix (nucleoside diphosphate linked moiety X)-type motif 19"
"10580131"	"7.95e-01"	"2.36e-01"	"-1.2759657"	"-5.678135"	"-0.09783925"	"Nanos3"	"nanos homolog 3 (Drosophila)"
"10564089"	"7.95e-01"	"2.36e-01"	"1.2759234"	"-5.678184"	"0.0683175"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10505145"	"7.95e-01"	"2.36e-01"	"1.2757636"	"-5.678371"	"0.08371225"	"Musk"	"muscle, skeletal, receptor tyrosine kinase"
"10383999"	"7.96e-01"	"2.36e-01"	"1.2753204"	"-5.678887"	"0.08822675"	"Mrps24"	"mitochondrial ribosomal protein S24"
"10343079"	"7.96e-01"	"2.36e-01"	"1.2753009"	"-5.67891"	"0.18548125"	""	""
"10445496"	"7.96e-01"	"2.36e-01"	"1.2752313"	"-5.678991"	"0.069985"	"Yipf3"	"Yip1 domain family, member 3"
"10343689"	"7.96e-01"	"2.36e-01"	"1.2752239"	"-5.678999"	"0.10855375"	""	""
"10338839"	"7.96e-01"	"2.36e-01"	"1.2751668"	"-5.679066"	"0.22669625"	""	""
"10481453"	"7.96e-01"	"2.36e-01"	"1.2750941"	"-5.679151"	"0.066237"	"Dolk"	"dolichol kinase"
"10465673"	"7.96e-01"	"2.36e-01"	"1.2748884"	"-5.67939"	"0.06338625"	"AI846148"	"expressed sequence AI846148"
"10473737"	"7.96e-01"	"2.36e-01"	"-1.2748212"	"-5.679468"	"-0.090565"	"Mtch2"	"mitochondrial carrier 2"
"10581033"	"7.96e-01"	"2.36e-01"	"-1.274791"	"-5.679503"	"-0.1030065"	"Gm10631"	"predicted gene 10631"
"10520154"	"7.96e-01"	"2.36e-01"	"1.274711"	"-5.679597"	"0.05855575"	"Abcb8"	"ATP-binding cassette, sub-family B (MDR/TAP), member 8"
"10498296"	"7.96e-01"	"2.36e-01"	"1.2746945"	"-5.679616"	"0.0706985"	"Commd2"	"COMM domain containing 2"
"10571891"	"7.96e-01"	"2.36e-01"	"-1.2745959"	"-5.679731"	"-0.113056"	"Aadat"	"aminoadipate aminotransferase"
"10442580"	"7.96e-01"	"2.36e-01"	"-1.2745833"	"-5.679745"	"-0.0588725"	"Rps2"	"ribosomal protein S2"
"10467766"	"7.96e-01"	"2.36e-01"	"-1.2744798"	"-5.679866"	"-0.08029575"	"Loxl4"	"lysyl oxidase-like 4"
"10340092"	"7.96e-01"	"2.36e-01"	"1.2743666"	"-5.679998"	"0.1024975"	""	""
"10565794"	"7.96e-01"	"2.36e-01"	"1.2741636"	"-5.680234"	"0.0951595"	"Serpinh1"	"serine (or cysteine) peptidase inhibitor, clade H, member 1"
"10364518"	"7.96e-01"	"2.36e-01"	"-1.2741251"	"-5.680279"	"-0.06636"	"Ptbp1"	"polypyrimidine tract binding protein 1"
"10513918"	"7.96e-01"	"2.36e-01"	"-1.2740102"	"-5.680413"	"-0.0685435"	""	""
"10338652"	"7.96e-01"	"2.36e-01"	"-1.2740075"	"-5.680416"	"-0.3445545"	""	""
"10586248"	"7.96e-01"	"2.36e-01"	"1.2739193"	"-5.680518"	"0.08711"	"Dennd4a"	"DENN/MADD domain containing 4A"
"10398907"	"7.96e-01"	"2.36e-01"	"1.2739123"	"-5.680526"	"0.12709775"	"Pld4"	"phospholipase D family, member 4"
"10393580"	"7.96e-01"	"2.36e-01"	"1.273839"	"-5.680612"	"0.064656"	"Cant1"	"calcium activated nucleotidase 1"
"10339803"	"7.96e-01"	"2.36e-01"	"-1.273739"	"-5.680728"	"-0.11152325"	""	""
"10338171"	"7.96e-01"	"2.36e-01"	"1.2736918"	"-5.680783"	"0.1179925"	""	""
"10340779"	"7.96e-01"	"2.36e-01"	"1.2734009"	"-5.681122"	"0.1470225"	""	""
"10506031"	"7.96e-01"	"2.36e-01"	"1.2733574"	"-5.681172"	"0.056685"	"Nfia"	"nuclear factor I/A"
"10489357"	"7.96e-01"	"2.36e-01"	"-1.2732063"	"-5.681348"	"-0.0852185"	"Jph2"	"junctophilin 2"
"10369750"	"7.96e-01"	"2.36e-01"	"1.2731513"	"-5.681412"	"0.1099375"	"Gm10118"	"predicted gene 10118"
"10342833"	"7.96e-01"	"2.37e-01"	"-1.2730753"	"-5.6815"	"-0.24959075"	""	""
"10339429"	"7.96e-01"	"2.37e-01"	"1.273052"	"-5.681528"	"0.14316575"	""	""
"10477467"	"7.96e-01"	"2.37e-01"	"-1.272972"	"-5.681621"	"-0.08351675"	"Bpifa3"	"BPI fold containing family A, member 3"
"10344548"	"7.96e-01"	"2.37e-01"	"-1.2728579"	"-5.681753"	"-0.218356"	""	""
"10338597"	"7.96e-01"	"2.37e-01"	"1.2728436"	"-5.68177"	"0.2991515"	""	""
"10498018"	"7.96e-01"	"2.37e-01"	"1.2727372"	"-5.681894"	"0.097945"	"Pcdh18"	"protocadherin 18"
"10341452"	"7.96e-01"	"2.37e-01"	"1.2727208"	"-5.681913"	"0.3527715"	""	""
"10579874"	"7.96e-01"	"2.37e-01"	"-1.2726873"	"-5.681952"	"-0.092295"	"Abce1"	"ATP-binding cassette, sub-family E (OABP), member 1"
"10421309"	"7.96e-01"	"2.37e-01"	"-1.2726645"	"-5.681978"	"-0.1003825"	"Slc39a14"	"solute carrier family 39 (zinc transporter), member 14"
"10383233"	"7.96e-01"	"2.37e-01"	"-1.2724724"	"-5.682202"	"-0.09775525"	"Rnf213"	"ring finger protein 213"
"10340090"	"7.96e-01"	"2.37e-01"	"1.2724341"	"-5.682246"	"0.34723675"	""	""
"10338530"	"7.96e-01"	"2.37e-01"	"-1.272423"	"-5.682259"	"-0.08511"	""	""
"10603177"	"7.96e-01"	"2.37e-01"	"-1.2723817"	"-5.682307"	"-0.060645"	"Gm8580///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10477649"	"7.96e-01"	"2.37e-01"	"1.2721269"	"-5.682603"	"0.068125"	"Acss2"	"acyl-CoA synthetase short-chain family member 2"
"10481128"	"7.96e-01"	"2.37e-01"	"1.2721005"	"-5.682634"	"0.05722275"	"Med22"	"mediator complex subunit 22"
"10606083"	"7.96e-01"	"2.37e-01"	"-1.2719859"	"-5.682767"	"-0.0626975"	"Cited1"	"Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1"
"10550593"	"7.96e-01"	"2.37e-01"	"-1.2718601"	"-5.682914"	"-0.07593125"	"Six5"	"sine oculis-related homeobox 5"
"10570660"	"7.97e-01"	"2.37e-01"	"-1.27161"	"-5.683204"	"-0.11041325"	"Defa36///Defa34///Defa37///Gm15293///Defa35///Defa5///Defa4"	"defensin, alpha, 36///defensin, alpha, 34///defensin, alpha, 37///predicted gene 15293///defensin, alpha, 35///defensin, alpha, 5///defensin, alpha, 4"
"10532308"	"7.97e-01"	"2.37e-01"	"-1.2715258"	"-5.683302"	"-0.09000925"	""	""
"10407051"	"7.97e-01"	"2.37e-01"	"-1.2714128"	"-5.683434"	"-0.077735"	""	""
"10496971"	"7.97e-01"	"2.37e-01"	"1.2713795"	"-5.683472"	"0.10254525"	"Asb17"	"ankyrin repeat and SOCS box-containing 17"
"10433185"	"7.97e-01"	"2.37e-01"	"-1.2709994"	"-5.683914"	"-0.08329175"	"Mucl2"	"mucin-like 2"
"10353303"	"7.97e-01"	"2.37e-01"	"-1.2709264"	"-5.683999"	"-0.108162"	""	""
"10599826"	"7.97e-01"	"2.37e-01"	"-1.270815"	"-5.684128"	"-0.06871875"	"F9"	"coagulation factor IX"
"10343428"	"7.97e-01"	"2.37e-01"	"-1.2707992"	"-5.684147"	"-0.2371435"	""	""
"10574421"	"7.97e-01"	"2.37e-01"	"-1.2707584"	"-5.684194"	"-0.083659"	"Gm10632"	"predicted gene 10632"
"10551104"	"7.97e-01"	"2.37e-01"	"1.270589"	"-5.684391"	"0.073533"	"Tmem145"	"transmembrane protein 145"
"10367349"	"7.97e-01"	"2.37e-01"	"1.2705074"	"-5.684486"	"0.0527975"	"Smarcc2"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2"
"10545154"	"7.97e-01"	"2.37e-01"	"-1.2704882"	"-5.684508"	"-0.10489125"	"Il23r"	"interleukin 23 receptor"
"10342153"	"7.97e-01"	"2.37e-01"	"1.270419"	"-5.684589"	"0.07123"	""	""
"10342185"	"7.97e-01"	"2.37e-01"	"1.2704046"	"-5.684605"	"0.16108275"	""	""
"10563955"	"7.97e-01"	"2.37e-01"	"1.2703569"	"-5.684661"	"0.0844625"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10343495"	"7.97e-01"	"2.37e-01"	"-1.2702878"	"-5.684741"	"-0.20898925"	""	""
"10563913"	"7.97e-01"	"2.38e-01"	"1.2701135"	"-5.684943"	"0.081375"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563917"	"7.97e-01"	"2.38e-01"	"1.2701135"	"-5.684943"	"0.081375"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10563923"	"7.97e-01"	"2.38e-01"	"1.2701135"	"-5.684943"	"0.081375"	"Snord115"	"small nucleolar RNA, C/D Box 115 cluster"
"10381930"	"7.97e-01"	"2.38e-01"	"-1.2700899"	"-5.684971"	"-0.15051725"	""	""
"10440669"	"7.97e-01"	"2.38e-01"	"-1.2700873"	"-5.684974"	"-0.09285925"	"2310057N15Rik"	"RIKEN cDNA 2310057N15 gene"
"10442151"	"7.97e-01"	"2.38e-01"	"-1.2700631"	"-5.685002"	"-0.10468175"	"Vmn1r230"	"vomeronasal 1 receptor 230"
"10464572"	"7.97e-01"	"2.38e-01"	"1.270025"	"-5.685046"	"0.0608975"	"Ndufv1"	"NADH dehydrogenase (ubiquinone) flavoprotein 1"
"10520869"	"7.97e-01"	"2.38e-01"	"-1.2699198"	"-5.685168"	"-0.0939425"	"Plb1"	"phospholipase B1"
"10404347"	"7.97e-01"	"2.38e-01"	"-1.269765"	"-5.685348"	"-0.0556855"	"Prl5a1"	"prolactin family 5, subfamily a, member 1"
"10481114"	"7.97e-01"	"2.38e-01"	"-1.269508"	"-5.685647"	"-0.1460935"	"Abo"	"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase, transferase B, alpha 1-3-galactosyltransferase)"
"10465033"	"7.97e-01"	"2.38e-01"	"-1.2694895"	"-5.685668"	"-0.1337145"	""	""
"10564692"	"7.97e-01"	"2.38e-01"	"-1.2694095"	"-5.685761"	"-0.10164975"	"Mrpl46"	"mitochondrial ribosomal protein L46"
"10596951"	"7.97e-01"	"2.38e-01"	"-1.2693387"	"-5.685843"	"-0.063755"	"Arih2"	"ariadne RBR E3 ubiquitin protein ligase 2"
"10406193"	"7.97e-01"	"2.38e-01"	"1.269318"	"-5.685867"	"0.08739125"	"Ccdc127"	"coiled-coil domain containing 127"
"10435693"	"7.97e-01"	"2.38e-01"	"1.2692054"	"-5.685998"	"0.09417"	"Cox17"	"cytochrome c oxidase assembly protein 17"
"10551185"	"7.97e-01"	"2.38e-01"	"1.2691866"	"-5.68602"	"0.12316275"	"Tgfb1"	"transforming growth factor, beta 1"
"10454651"	"7.97e-01"	"2.38e-01"	"-1.26913"	"-5.686086"	"-0.0714025"	""	""
"10555840"	"7.97e-01"	"2.38e-01"	"-1.26909"	"-5.686132"	"-0.107332"	"Olfr638"	"olfactory receptor 638"
"10573008"	"7.97e-01"	"2.38e-01"	"1.2690325"	"-5.686199"	"0.0509605"	"Zfp827"	"zinc finger protein 827"
"10438690"	"7.97e-01"	"2.38e-01"	"1.2688152"	"-5.686451"	"0.0809825"	"Rfc4"	"replication factor C (activator 1) 4"
"10474002"	"7.97e-01"	"2.38e-01"	"-1.2688001"	"-5.686468"	"-0.114603"	"Chrm4"	"cholinergic receptor, muscarinic 4"
"10603323"	"7.97e-01"	"2.38e-01"	"1.2687938"	"-5.686476"	"0.05627975"	"Ppp1r3f"	"protein phosphatase 1, regulatory (inhibitor) subunit 3F"
"10340162"	"7.97e-01"	"2.38e-01"	"1.2687537"	"-5.686522"	"0.17811825"	""	""
"10504849"	"7.97e-01"	"2.38e-01"	"-1.2687153"	"-5.686567"	"-0.0523785"	"Stx17"	"syntaxin 17"
"10398831"	"7.97e-01"	"2.38e-01"	"1.2687059"	"-5.686578"	"0.05557725"	"Inf2"	"inverted formin, FH2 and WH2 domain containing"
"10446149"	"7.97e-01"	"2.38e-01"	"1.2686702"	"-5.686619"	"0.0518715"	"Ranbp3"	"RAN binding protein 3"
"10479112"	"7.97e-01"	"2.38e-01"	"1.2684185"	"-5.686911"	"0.0514175"	"Gnas///Nespas///Gnas"	"GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus///neuroendocrine secretory protein antisense///GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus"
"10476737"	"7.97e-01"	"2.38e-01"	"-1.2684183"	"-5.686912"	"-0.129002"	"Scp2d1"	"SCP2 sterol-binding domain containing 1"
"10436416"	"7.97e-01"	"2.38e-01"	"-1.2683807"	"-5.686955"	"-0.133305"	"Gabrr3"	"gamma-aminobutyric acid (GABA) receptor, rho 3"
"10347724"	"7.97e-01"	"2.38e-01"	"-1.2682087"	"-5.687155"	"-0.10959175"	"Slc4a3"	"solute carrier family 4 (anion exchanger), member 3"
"10606546"	"7.97e-01"	"2.38e-01"	"-1.2681696"	"-5.6872"	"-0.08097375"	"Gm1971"	"predicted gene 1971"
"10523161"	"7.97e-01"	"2.38e-01"	"1.2680893"	"-5.687293"	"0.062976"	"Mthfd2l"	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like"
"10403462"	"7.97e-01"	"2.38e-01"	"1.2680719"	"-5.687314"	"0.0703355"	"Dip2c"	"disco interacting protein 2 homolog C"
"10521356"	"7.97e-01"	"2.38e-01"	"-1.2680682"	"-5.687318"	"-0.131927"	"Hgfac"	"hepatocyte growth factor activator"
"10495876"	"7.97e-01"	"2.38e-01"	"-1.2680318"	"-5.68736"	"-0.09067525"	""	""
"10538373"	"7.97e-01"	"2.38e-01"	"-1.267996"	"-5.687402"	"-0.071136"	"Prr15"	"proline rich 15"
"10344059"	"7.97e-01"	"2.38e-01"	"-1.2679113"	"-5.6875"	"-0.152879"	""	""
"10550167"	"7.97e-01"	"2.38e-01"	"-1.2677823"	"-5.68765"	"-0.1279575"	""	""
"10384652"	"7.97e-01"	"2.38e-01"	"-1.2677447"	"-5.687693"	"-0.0714575"	""	""
"10338678"	"7.97e-01"	"2.38e-01"	"1.2677248"	"-5.687716"	"0.160328"	""	""
"10388392"	"7.97e-01"	"2.38e-01"	"1.2676215"	"-5.687836"	"0.058367"	"Ovca2///Dph1"	"candidate tumor suppressor in ovarian cancer 2///diphthamide biosynthesis 1"
"10542953"	"7.97e-01"	"2.38e-01"	"-1.267578"	"-5.687887"	"-0.238384"	"Tfpi2"	"tissue factor pathway inhibitor 2"
"10582287"	"7.97e-01"	"2.38e-01"	"1.2673497"	"-5.688151"	"0.10186775"	"Car5a"	"carbonic anhydrase 5a, mitochondrial"
"10361338"	"7.97e-01"	"2.38e-01"	"-1.2673086"	"-5.688199"	"-0.079092"	"Ipcef1"	"interaction protein for cytohesin exchange factors 1"
"10401944"	"7.97e-01"	"2.38e-01"	"1.2672372"	"-5.688282"	"0.06886425"	""	""
"10514558"	"7.97e-01"	"2.39e-01"	"-1.2671475"	"-5.688386"	"-0.1064825"	""	""
"10604637"	"7.97e-01"	"2.39e-01"	"1.2671022"	"-5.688438"	"0.062355"	"Cxx1b///Cxx1a"	"CAAX box 1B///CAAX box 1A"
"10593756"	"7.97e-01"	"2.39e-01"	"1.2669169"	"-5.688653"	"0.055749"	"Chrna3///Chrna3"	"cholinergic receptor, nicotinic, alpha polypeptide 3///cholinergic receptor, nicotinic, alpha polypeptide 3"
"10417579"	"7.97e-01"	"2.39e-01"	"1.2668203"	"-5.688765"	"0.08038575"	"4930452B06Rik"	"RIKEN cDNA 4930452B06 gene"
"10367582"	"7.97e-01"	"2.39e-01"	"-1.2667994"	"-5.68879"	"-0.11662175"	"Vip"	"vasoactive intestinal polypeptide"
"10447917"	"7.97e-01"	"2.39e-01"	"-1.2667411"	"-5.688857"	"-0.079319"	""	""
"10432780"	"7.97e-01"	"2.39e-01"	"-1.2666624"	"-5.688948"	"-0.0833845"	"Krt6a"	"keratin 6A"
"10397216"	"7.97e-01"	"2.39e-01"	"1.2666546"	"-5.688957"	"0.06965"	"Coq6"	"coenzyme Q6 monooxygenase"
"10558468"	"7.97e-01"	"2.39e-01"	"1.2666348"	"-5.68898"	"0.07084075"	"Jakmip3"	"janus kinase and microtubule interacting protein 3"
"10343537"	"7.97e-01"	"2.39e-01"	"1.2665276"	"-5.689105"	"0.234237"	""	""
"10451142"	"7.97e-01"	"2.39e-01"	"-1.2664853"	"-5.689154"	"-0.17289175"	"Gm7325"	"predicted gene 7325"
"10417920"	"7.97e-01"	"2.39e-01"	"1.2664033"	"-5.689249"	"0.055515"	"Usp54"	"ubiquitin specific peptidase 54"
"10590277"	"7.97e-01"	"2.39e-01"	"-1.2663033"	"-5.689365"	"-0.15887025"	""	""
"10400072"	"7.97e-01"	"2.39e-01"	"-1.2661764"	"-5.689512"	"-0.1024195"	"Scin"	"scinderin"
"10340292"	"7.97e-01"	"2.39e-01"	"1.2661653"	"-5.689525"	"0.27398725"	""	""
"10501903"	"7.97e-01"	"2.39e-01"	"-1.2659095"	"-5.689821"	"-0.095704"	"Synpo2"	"synaptopodin 2"
"10498720"	"7.97e-01"	"2.39e-01"	"-1.2658936"	"-5.68984"	"-0.07807325"	"Zbbx"	"zinc finger, B-box domain containing"
"10347933"	"7.97e-01"	"2.39e-01"	"1.2658735"	"-5.689863"	"0.109169"	"LOC101055672///C130026I21Rik///Sp140///A530032D15Rik"	"nuclear body protein SP140-like///RIKEN cDNA C130026I21 gene///Sp140 nuclear body protein///RIKEN cDNA A530032D15Rik gene"
"10400326"	"7.97e-01"	"2.39e-01"	"1.2658705"	"-5.689866"	"0.0889145"	"Eapp"	"E2F-associated phosphoprotein"
"10343262"	"7.97e-01"	"2.39e-01"	"-1.2658132"	"-5.689933"	"-0.069612"	""	""
"10394429"	"7.97e-01"	"2.39e-01"	"1.2657228"	"-5.690038"	"0.096673"	"Ldah"	"lipid droplet associated hydrolase"
"10340813"	"7.97e-01"	"2.39e-01"	"1.2656024"	"-5.690177"	"0.2964405"	""	""
"10402757"	"7.97e-01"	"2.39e-01"	"-1.2654757"	"-5.690324"	"-0.09813375"	"A730018C14Rik"	"RIKEN cDNA A730018C14 gene"
"10562661"	"7.97e-01"	"2.39e-01"	"1.2654582"	"-5.690344"	"0.0668505"	""	""
"10384662"	"7.97e-01"	"2.39e-01"	"1.2653959"	"-5.690416"	"0.09362475"	"Commd1"	"COMM domain containing 1"
"10357120"	"7.97e-01"	"2.39e-01"	"-1.2653647"	"-5.690452"	"-0.11197325"	""	""
"10343665"	"7.97e-01"	"2.39e-01"	"1.2652488"	"-5.690587"	"0.23624975"	""	""
"10605370"	"7.97e-01"	"2.39e-01"	"1.2651534"	"-5.690697"	"0.06811675"	"Mpp1"	"membrane protein, palmitoylated"
"10425987"	"7.97e-01"	"2.39e-01"	"-1.2650939"	"-5.690766"	"-0.08495175"	"Ppara"	"peroxisome proliferator activated receptor alpha"
"10467191"	"7.97e-01"	"2.39e-01"	"-1.265054"	"-5.690812"	"-0.09676175"	"Ankrd1"	"ankyrin repeat domain 1 (cardiac muscle)"
"10570666"	"7.97e-01"	"2.39e-01"	"-1.2648337"	"-5.691068"	"-0.0647975"	""	""
